#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   TSJ: Tenjibon Shinsen Jikyo database -- Headwords and definitions
#
#   Tenjibon Shinsen Jikyo 新撰字鏡, Tenji copy 天治本.
#   A complete manuscript of 1124 is held by the Imperial Household Archives.
#   Buddhist monk Shoju 昌住, c. 898-901.
#   A Hanzi (Chinese character) dictionary.
#
#   TSJ_definitions.tsv
#   Version: 1.0.48
#   Date published: 28 June 2018
#   Last modified: 12 September 2019
#
#   Copyright (c) 2018-2019 HDIC project, IKEDA Shoju (Chair)
#	LI Yuan (Person in charge of text data proofreading)
#	LIU Guanwei (Person in charge of image database design and implementation)
#   Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#   North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#   Contact: hdic_info@let.hokudai.ac.jp
#
#   Feel free to copy and distribute.
#   Send bug reports and feature requests via email.
#
#   TSV format information:
#   [SJID (svvwwxyyz)        Book(vv), leaf(ww), recto-verso(x), line(yy) and number(z). Refer to TSJ_entries.tsv]
#   SJ2ID                    For headword of two or more characters, add 'a, b, ..., n' at the end of SJID
#   Entry_word               Headword
#   SJ_def                   Definition of pronunciation, meaning and variant(s)
#   SJ_def_remarks           Editor's notes
#
#   Acknowledgments:
#   We are grateful to the Imperial Household Archives 宮内廳書陵部 for permission to publish the decipherment text of TSJ.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422, 19H00526.
#
TSJ2ID	Entry_word	SJ_def	SJ_remarks
s0111b603	𦠆	蘇本反。切熟肉更煮。	
s0111b604a	𦛮脘	二同。古短反。胃府。	
s0111b701	臔	胡顯反。害(肉)急也。	
s0111b702a	臇䐪	二同。姉兖反。臛汗(汁)少。	
s0111b704b	⿰肉歰⿰肉⿱⿰刀刀⿰止止	通作歟之。奴浩反。	
s0111b706	𦛁	上字。	
s0111b801	䐿	烏告反。蔵肉，䐊(膍)胵。	
s0111b802	䏙	他减反。肉汁。	
s0111b803	脼	良將反。膎也，多味也。	
s0111b804	脼	上字。	
s0111b805	⿰肉裏	如兩反。肥也。	
s0111b806a	䑋䑋β	三文同作。	
s0112a101	脡	他鼎反。脯膩也，直也。(已上〻聲)	
s0112a102	䑄	本(平)秘反。壯大也。	
s0112a201	臎	七醉反。鳥尾上肉也，肥皃也。	
s0112a202	𦘴	當胡反。胍大腹。	
s0112a203	䐼	胡計反。喉脉也。	
s0112a204	𦜾	職例反。魚醤。	
s0112a301	脪	許靳反。瘡害(肉)出。	
s0112a302	腶	都乱反。籤脯。	
s0112a303	胖	普半反。牲半體也，大也。	
s0112a304	脘	烏凝反。手腕也。	
s0112a305	肒	古段反。皰。	
s0112a401	膫	力召反。炙也，肪也，牛脟也。	
s0112a402	䏧	乃亞反。膩也。(已上去聲)	
s0112a403	肭	諾骨反。腽。	
s0112a404	腏	多活反。挑取骨間皃。	
s0112a501	腷	苻逼反。臆意不泄也。	
s0112a502	𦢸	灰各反。割害(肉)也。	
s0112a503	腌	於刧反。鹽漬魚。	
s0112a504	胳	古各反。腋下也，肘後也。	
s0112a601	膃	烏没反。内(肭)肥也。	
s0112a602	膟	力述反。腹脂也，膋腹間脂也，腎也。	
s0112a603	脟	力决反。脇肉也，膫也。(已上出自切韻)	
s0112a701	臖	許應反。腫起也。	
s0112a702	肤	府隅反。膚字。	
s0112a703	𦠄	古依反。頬肉也。	
s0112a704	脅	虚業反。兩膀。	
s0112a705	胂	師仁反。脢也。	
s0112a706	胠	慶盧(慮)反。腋下也。脅。	
s0112a801	䏔	張柳反。肝字也。	
s0112a802	䏐	古穴反。孔也。穴尺(䆕)字也。	
s0112a803	膻	徒亶反。肉袒也。□(无)衣。	
s0112a804	䏌	呼乞反。振眸也，響也。	
s0112b101	肸	上字古文。	
s0112b102	脙	呼尤反。瘠也。人病肌隱軫者。	
s0112b103	𦜵	上字𦜵。	
s0112b104	臞	渠倶反。瘠也，少肉也。	
s0112b105	脀	之仍反。騃也。癡也。	
s0112b201	胅	火(大)結反。骨差也，腫也。	
s0112b202	腫	之勇反。瘣。	
s0112b203	肴	胡交反。俎也，豆實也，哭。	
s0112b204	腯	從(徒)骨反。肥也，充皃也，盛也。	
s0112b301	䏟	扶結反。肥肉也。	
s0112b302	肶	婢尸反。膍字也。	
s0112b303	膘	扶了反。脅前也，牛脅後髀。	
s0112b304	𦝭	力李反。血祭肉。	
s0112b305	膋	膫字。膟也。	
s0112b401	脯	趺武反。乾肉也。	
s0112b402	肍	渠留反。干肉醬。	
s0112b403	膹	扶吻反。膲也。	
s0112b404	膷	虚羌(羊)反。腫(臐)膮醢字。牛羹也。	
s0112b405	臐	乎雲反。臛也，膮也。	
s0112b501	䐑	治輙反。薄切肉也，論也。	
s0112b502	䏽	薄候反。肉醤。	
s0112b503	䐞	如約反。肉表勒裏也。	
s0112b504	膬	清芮反。耎易破也。脆字也。	
s0112b601a	肺胏	二同作。壮理反，孚穢反。密字。脯也。	
s0112b603	膀	蒲方反。平：斤曰膀，兩脅。加太保祢。	
s0112b604	胲	古才反。足大指也。𦛁解也。足乃豆万毛止。又古牟良。	
s0112b701	脈	苟吾反。脉也。血乃美知也。	
s0112b702a	⿰肉爪⿰肉⿱𠂊川	三同。	
s0112b704	𦞖	胡漢反。肥也，肉厚重大之皃。止〻布。又古由。	
s0112b705a	𮌕𦝄	二同。釐淩反。尻下膝上也，䏶也。母〻。	
s0112b801	𬛌	臣仁反。膜也。宇美。又太奈肉。	
s0112b802	𫆺	市伊反。面也。於止加比。	
s0112b803	膢	落侯反。平：八月祭也，背下也，𦝫。	
s0113a101	𦟻	乃各反。瞻(膽)也。	
s0113a102	𦛛	市印反。𦛛。太〻牟支。	
s0113a103	⿰肉棘	居憶反。肩下穴胷之倚。腋也。和支。	
s0113a104	䐲	七𦙃反。魚肉爛也，臭也。豆久佐之。又阿佐礼太利。	
s0113a201	肌	羈師擧疑二反。膚也。加波倍。	
s0113a202	𦢚	勅龍反。奈太良加尓。又曽也加尓。又万利〻加尓。	
s0113a203	肊	於力反。頸之下也，胷也。	
s0113a301	脪	欣衣反。助也，望也，視也，氣也。保志自之。又佐加奈。可從目。	
s0113a302	胜	桑丁反。平。奈万久佐志。	
s0113a303	胊	近俱反。平：脯也，肴也。布久〻〻志。一曰地名也。	
s0113a401	𦙺	古遐反。病也。加佐波太。	
s0113a402	䐒	都家反。柧病也，𦙺也，瘡也，𤴾也。	
s0113a403	𦡶	古銜反。膽也。伊。	
s0113a404	㬹	測丁反。脚。支比〻須乃須知。又与保呂乃須知。脚之後大觔。	
s0113a501	脝	許康反。平：張也，脹也。又分脹也。波留。又布止留。又久佐留。又保止去留。	
s0113a502	胼	敷耕反。平：胷下也，腹也，皮上堅也，胝也。	
s0113a601	膷	虚良反。羹之類也。牛乃阿豆母乃。	
s0113a602	䐩	公迴反。胞胳也，畜生之胳。	
s0113a603	膭	公迴反。古江多利。	
s0113a604	⿰肉⿱䀠貝	上同。	
s0113a701	膮	二。虎堯反。豕肉臛，同。爲乃肉乃阿豆毛乃丶。	
s0113a703	肱	古弘反。臂也，肩也，下也。可比奈。	
s0113a704	膙	九兩反。人身肉■也，肉中觔也。	
s0113a705	䐯	来乃反。欲乾。	
s0113a801	膎	下佳反。平：脯也，肴也。布久〻〻志。	
s0113a802	肝	公丹反。平：木精青有𦯧也。	
s0113a803	肺	孚穢反。布久〻〻之。有上同作歟，可尋之。	
s0113a804	膽	都噉反。上：■也。	
s0113b101	胞	補交反。平。子須。	
s0113b102	𦝩	禹貴反。去。久曽不久呂。	
s0113b103	胃	上字。	
s0113b104	𦛁	奴道反。奈豆支。	
s0113b105a	𦠊𦜩	三上字。	
s0113b108	膜	忘各反。入：䐼也。子乃兄。又太奈宍。	
s0113b201	𥉍	亥(赤)之反。目屎。	
s0113b202	𦡲	寧音反。亦作聹。耳屎。有耳部。	
s0113b203	刖	五刮魚厥二反。折足也。	
s0113b204	跀	上字。在足部也。	
s0113b301	䐄	胡濫反。食肉。	
s0113b302a	腍䐄	同作。	
s0113b304	腍	如甚反。熟也。飪字也。	
s0113b305	臅	齒欲反。膏臆中膏。	
s0113b306	䐆	千代反。大腹。	
s0113b401	䏪	如志反。觔腱。	
s0113b402	膉	於赤反。脰肉。	
s0113b403	膉	同作。	
s0113b404	腠	於豆反。膚理。	
s0113b405	𦚟	可有註。	
s0113b406a	⿰肉灮胱	二同。古黄反。脬。	
s0113b501	䐀	記戲反。肉四椅。	
s0113b502	胋	達兼反。美也，大美也。	
s0113b503	腇	乃罪反。肉爛也，息也，敗也。	
s0113b504	臄	渠略反。含也。噱字。	
s0113b505	䏿	枯礼反。腨。	
s0113b601	䐈	諸力反。飢傷。	
s0113b602	𦢨	詳廉反。熟也。	
s0113b603	脞	倉果反。細碎无大略。	
s0113b604	胉	補各反。脅也。	
s0113b605	䐎	丁奚反。靡也。	
s0113b606	𦠓	力狄反。強脂。	
s0113b701a	䑁䑁β	同字。乙竺反。⿰肉原(䐝)。	
s0113b703	膞	之兖反。脟也，切也。	
s0113b704	䐝	先卧反。膏䑁。	
s0113b705	𦚦	諸陵反。縣熟也，俎實也，臉也。	
s0113b801	䐻	胡故反。臆中脂。	
s0113b802	𦞚	先結反。臆中脂。	
s0113b803	𦚡	上字。	
s0113b804	胺	一曷反。⿰⺼攵(敗)。	
s0113b805	䐚	子力反。𦟠，膏澤也。	
s0113b806	𦟠	子六反。䐚也。	
s0114a101	脧	子雷反。赤子陰。	
s0114a102	䐱	竹賣反。腏肉。	
s0114a103	䑏	渠圓反。曲主也，𦝢大脽。	
s0114a104	𦠎	疋聊反。𦠎𦟞腫。	
s0114a105	𦟞	■聊反。平。	
s0114a106	𦟞	同。腫也，欲作潰也。	
s0114a201	𦝚	餘聲反。魯大夫戲伯名也。	
s0114a202	胓	蒲京反。脚也，牛羊脂。	
s0114a203	䏳	上列反。胓。	
s0114a204	䐃	渠隕反。腹中䐃脂。	
s0114a205	脖	蒲骨反。胦胅臍。	
s0114a301	脖	上同。	
s0114a302	胦	於桑反。⿰⺼孝。	
s0114a303	䐷	丁安反。胡大腹。	
s0114a304	黱	徒載反。書眉墨也。	
s0114a305a	⿰肉⿺見■𣎜	二同。古證反。古文，孕字，懷字。	
s0114a402	𦡺	於井反。癭字。頸腫。	
s0114a403	䐾	太各反。肥。	
s0114a404	䐴	公載反。䐴腰。	
s0114a405	𦘭	丁定反。𦘭〻食。	
s0114a501	𦛩	倉導反。古文造字。就。	
s0114a502	胕	扶付反。脯也，腹心。	
s0114a503	腛	掎角反。厚脂。	
s0114a504a	⿰肉𠭍	二同。古杳反。骾字。	
s0114a506	𦟰	壮加反。皻字。鼻上皰也。	
s0114a601	𦡴	除有反。苻(疛)字。少腹痛也。	
s0114a602a	䐕⿰肉⿱正月	同。俎立反。肥出也。濈字。和也。	
s0114a604	𦞯	視利反。欲也。嗜字。貪。	
s0114a605	肦	扶云反。頒字。大首皃。	
s0114a701	𦟤	胥流反。羞字。進也，恥。	
s0114a702	𦞤	先恣反。澀(腦)蓋也，閇也。	
s0114a703	䏤	上字。	
s0114a704	肕	如振反。脯肉堅也。韌字。	
s0114a705	䏼	在安反。㱚字。餘。	
s0114a801	⿰肉⿱土戈	上字。	
s0114a802	𦠒	渠月反。𦠒字。𦠒上同作也。	
s0114a803	䐤	楚佳反。䐤。	
s0114a804	䐅	許梨反。屎字。呻吟。	
s0114a805	脥	居牒反。頰字。	
s0114b101	⿰肉鳥	呼丸反。⿱吅又(咒？)四凶。	
s0114b102	䏒	疋見反。半體。	
s0114b103	䑃	莫孔反。麻麦也，豊也。	
s0114b104	𦠅	似金反。古姓也。	
s0114b105	𦝮	莫粉反。吻字。口邉。	
s0114b106	肑	伯卓反。豕腹肉也。𥭖字。豕神膘字。	
s0114b201	䐗	徴於反。豕。	
s0114b202	胈	浦末反。股無胈脛無毛也，𠋴也。	
s0114b203	臒	安郭反。善肉。	
s0114b204	胐	竹骨反。臀也，胅出(胐)也。	
s0114b301	𦢊	補卓反。薄駮二反。皮⿰句皮(破)也，迫於火。	
s0114b302	肣	戸躭反。肥半脯。	
s0114b303	䐢	壮勾反。朕。	
s0114b304	腥	先丁反。平：臭也，鮮也。	
s0114b401	胜	上字。	
s0114b402	𦠨	桑刃(刀)反。羶也，臭也。奈万久佐志。女致反。去：滑也，肥也。	
s0114b403	脉	莫革反。血道也。	
s0114b404	肘	張柳反。臂節。比知。	
s0114b501	⿰肉⿰⿱工小戈	徒魂反。家也。伊戸。止尓。	
s0114b502	膖	普江普絳二反。去也。	
s0114b503	膿	乃東反。瘡爛。	
s0114b504a	濃⿰肉⿱⿰日日皿⿰肉⿱勿皿	三字，上同。	
s0114b601	脆	潰(清)歲此芮二反。去。世伊反。肉肥也，易断也。毛呂志。	
s0114b602	胇	字穢反。又弗音。布久〻〻志。脯肺同字。	
s0114b603	⿰肉⿱七木	胥疾思餘二反。	
s0114b701a	𦜔𦡀膝β	三字，同作也。	
s0114b704	膝	二正作也。	
s0114b705a	𣍿膠	具交反。平：固也。	
s0114b707b	豚肫	同。之春之罪二反。又太混反。平：豕也。宜作㹠猪字也。	
s0114b801	𦟾	烏喉反。平：膏久脂也，饌也。	
s0114b802	膏	正：公勞反。平：肥也，凝脂也，骨也，澤也。借：古到反。去：猪油也。	
s0115a101	𦙃	正：思餘反。平：相也，皆也，靡刑也，餘也，輔也，待也，借：司夜先布二反。蟹醤也。蝑同。	
s0115a102	胥	上同，正作。	
s0115a103	背	補賚反。去：脊也，北堂也，北也，後也。	
s0115a201	𦣏	正：力官[反]。𦣏〻瘠皃，一曰切肉也。借：力轉反。上。	
s0115a202	腜	王(亡)坏反。平：孕始兆也。豆波利乃止支。	
s0115a203	㱚	■干反。平：殘字。獸食殘草由㱚。	
s0115a301	䏣	七余反。虫在肉中，一云蝿子。	
s0115a302	腅	大欠反。去。啖同。肴。	
s0115a303	臆	於六反。	
s0115a304	脢	門回反。平：脊傍肉。曽志之也。	
s0115a401	腩	南音。臛。志布弖。	
s0115a402	胯	苦故反。去：股也。人乃毛〻。	
s0115a403	䐺	太南反。平：厚味也。宇万之。	
s0115a404	胘	下年反。平：肚，牛百𦯧。三介。又三乃。	
s0115a501	𦣍	戸康反。平：熟肉也。	
s0115a502	䐥	於孔反。氣皃。	
s0115a503	脰	大候反。去：項衡駕處也，猶項也。宇奈己不。又宇奈志。	
s0115a504	胙	在故反。神祭餘肉也。	
s0115a601	臂	方至反。去：肱也。太〻ム支。	
s0115a602	脹	知上反。腹滿堅也。	
s0115a603	𦣀	古布反。膾。宍乃奈万須。	
s0115a604	胛	古甲反。腋也，背胛也。	
s0115a605	膌	才積反。捜也，蒲弱也。倭：佐无反。豆比由也。	
s0115a701	𦞜	思力反。奇肉也，惡肉也。波奈布志倍。	
s0115a702	𦙭	徒冬反。⿸广虫(痋)也，痛也，痺也。	
s0115a703	䏲	吐提反。薄也，宜作遍𨓝也。	
s0115a801	肚	徒戸反。上：腹也。腹。久曽布久留。	
s0115a802	背	子石反。背也。世奈加也。	
s0115a803	腊	昔音。脯也，久也。支太比也。	
s0115a804	膕	国音反。曲脚中也。宇豆阿之。	
s0115b101	𦙳	居忍反。上：脣瘡。	
s0115b102	胗	之忍反。上：𤻘胗皮起。	
s0115b103	膍	文脂反。平：牛及鹿之百𦯧也。	
s0115b104	腄	徒垂反。平：瘢胝也，縣名，瘡所。又■所也。	
s0115b201	肦	布還反。平：爪端也。豆万佐支。	
s0115b202	腡	花和反。掌内文理也。亦作羸。手乃阿也。	
s0115b301a	胝𦙆	丁私反。平：掌皮手厚。牟豆牟。	
s0115b303	脕	王(亡)忍反。上：皮理細也，澤也。波太奈女良介之。	
s0115b304	腬	耳尤反。平：面和也。於毛与之。又古比面。	
s0115b401	膇	馳僞反。去：重膇病則下重也。	
s0115b402	臀	子赤反。背膂。今為脊字。	
s0115b403	膂	力季反。脢也，脊相傳宍是也。	
s0115b404	腎	親忍反。上：牟良志(止)。	
s0115b501a	臗⿰肉⿱四見	同作。苦桓反。髖也。	
s0115b503	𦙄	■江反。膺。	
s0115b504	膺	於凝反。乳上骨也，當也，親也。	
s0115b505	𦞿	於換反。捥也。恵尓反。	
s0115b601	膡	充尹反。■肥也。	
s0115b602	膰	扶遠反。祭肉也。	
s0115b603	膱	主式反。頭垢也。	
s0115b604	𦟮	在目部。	
s0115b605a	䐭㿃	同。在疒部。	
s0115b701b	⿰月〓⿲月〓胎臓	腹臓也。	
s0115b704	肬	(無)	
s0116a101	雨	正：于主反。羽也，如羽動散故也。借：于賦反。去：下也，短也。䨒同。	
s0116a102	雨λ	古文。	
s0116a103	𩅢	胡革反。字可從襾。礙也。亦作覈，今作核同。孝(考)實事也。阿加利〻〻〻奴。又阿奈久留。	
s0116a201	𩆑	索官蘇官二反。雨不盛也，𩆵也，小雨。	
s0116a202	霣	王閔反。上：落雨。阿女布利於豆。	
s0116a203	䨪	王(亡)皆反。平：雨土也。豆知。	
s0116a301	霾	上一本作。	
s0116a302	䨘	思見反。綽也，大雪也。	
s0116a303a	䨷⿳雨土儿	二同上字。	
s0116a305	震	真慎反。雷也，重也，卦也，動也，驚也，礕甓也。	
s0116a401a	𩇒𩆉	二上古文。	
s0116a403	需	息倶反。凝也，待也，不進也，須也。	
s0116a404	霽	子計子詣二反。止也。日波礼奴。	
s0116a501	靈	力丁反。善也，福也。	
s0116a502	𩆜	同。在玉部。	
s0116a503	龗	上古文。	
s0116a504	靇	龍字。	
s0116a505	霊	作非。	
s0116a506	䨨	陟隹反。平：雷也。在之部。	
s0116a601	⿱雨涔	序助如序二反。霖也，起也，霪也。奈加阿女強也。	
s0116a602	電	達見反。殄也，殄滅也，有光而未發聲。	
s0116a603	⿳雨旬息	上古文。	
s0116a701	霤	力救反。自屋水流下。阿米志太〻㐬。	
s0116a702a	靁⿱雨⿰⿱田田⿺乚⿱日日	二上同。	
s0116a704a	𤳳𩂩	二雷字古文。	
s0116a706	雰	敷雲反。平：氣也，雪落皃，雪霧也。	
s0116a801	霏	敷非反。平：雪降皃。由支不留。	
s0116a802	䬠	上字。	
s0116a803	霢	亡䤋武泊牟佰三反。霂也，雪雨交下也。	
s0116a804	霂	亡谷反。上字同。志久礼。又三曽礼。	
s0116b101	雩	越倶反。旱也，雨引也。	
s0116b102a	⿱雨⿰阝含⿱雨隂	同。陰音。霞。	
s0116b104	霶	普郎反。平：大雨也。	
s0116b105	霈	普蓋反。流□(溢)也，雨盛尓不留也。	
s0116b201	零	力丁反。餘雨也，降也，落也，隨也。	
s0116b202	霹	普歴反。大雷震也。	
s0116b203	靂	理儌反，力狄反。雷乃不女留木。	
s0116b204	霑	亦作沾。致廉反。沾滑溺也，濡也，潤也，濕也，須也。	
s0116b301	䨥	胡郭反。䨱也。雙字同。	
s0116b302	𩃁	唯辟反。大雨也。	
s0116b303	雪	思説反。私終二反。庚辰大雨雪也，凡平地尺為大雪拭也，耻也，除也。	
s0116b401a	⿱雨⿹弓丶䨮	二上字。	
s0116b403	⿱雨⿱⿲生生乚彐	上古文。	
s0116b404	靃	正：呼郭反。飛聲也，小雀也。借：浽彼反。上：露垂皃也，靡也。	
s0116b405	霍	上字。	
s0116b501	霸	古。正：普格反。謂月之形无光暗者把也。謂把持諸侯之權也。今並為魄字。借：補賀反。去：今為正伯也，迫也，与也。	
s0116b502	䨱	正：孚鞠反。倒也，亡也，毀也，棄也，審也，反䨱也。借：孚富反。去：蓋也，蔭也，蔽也，驗也，効也，敗也，近也。可從西，非雨作。	
s0116b601	霆	在足部。	
s0116b602	霅	從合索合二反。雨也，𣫍也，振電皃，衆言也。	
s0116b701	𩃔	所成(咸)反。微雨也。	
s0116b702	𩂣	力各反。雨零也。落字。	
s0116b703	𩄙	胡耽反。久雨也，霖。	
s0116b704	𩆂	才私反。雨聲也。澬字。久雨曰涔澬也。	
s0116b801	䨣	柯𩅢疋各二反。雨霑濡革。	
s0116b802	露	力固反。潤澤也。	
s0116b803	霜	所張反。白露凝。	
s0116b804	霚	釣武武公二反。闇也。	
s0117a101	雺	上地氣發字而天不應也。	
s0117a102a	霧霿	二字同。亡矛二反。天氣下而地不應。	
s0117a104b	霓蜺	五奚五結二反。虹也，陰氣。	
s0117a201	雭	山立反。雨聲也。	
s0117a202	霫	先立反。大雨也。	
s0117a203	雴	上字。	
s0117a204	𩂻	丑渉反。小雨也。	
s0117a205	𩆷	子廉反。漬也，微雨。	
s0117a301	䨐	胡夾反。徹也。洽字也。	
s0117a302	䨤	徒暦反。雨也。	
s0117a303	𩆶	乃章反。瀼字。零露盛皃。	
s0117a304	𩃘	徒桓反。露盛多皃也。	
s0117a401	𩅽	乃東反。濃字。露厚多皃。	
s0117a402	䨗	扶尤反。浮字也。	
s0117a403	靀	莫公反。雨也。濛字。	
s0117a404	𩄁	虚鬼反。虺子。	
s0117a405a	䨧⿱𠆢長	二陰字也。	
s0117a502	𩅼	了廉反。力艶反。平：小雨也，濡小霑也。	
s0117a503	雺	上在霚字。亡侯反。平：地氣發而天不應也。	
s0117a504	霋	且奚反。七迷反。雨聲也，雨止也。	
s0117a601	靄	於葛反。孚加利。	
s0117a602	𩃗	於儉反。	
s0117a603	䨧	於今反。平：雲覆日。力沈召(呂)深二反。雨三日已上。	
s0117a604	霎	山輒山洽二反。小雨。	
s0117a701	𩆵	息顯私貲二反。平：微也。古作女。	
s0117a702	𩅧	之融反。小大雨。	
s0117a703	雵	於郷反。平：白雲也，雨雪雜。	
s0117a704	䨘	私見反。■雪也，暴雨也。	
s0117a801	𩅀	張立都念二反。寒也，早霜也。	
s0117a802	䨒	王中反。一雨也，水音也，雨行。	
s0117a803	雹	波角反。雨沐也。志久礼。又阿良礼。	
s0117b101	⿱雨⿱𠆢巳	上字。	
s0117b102	𩆗	上古文。	
s0117b103	䨛	所革反。霰也。	
s0117b104	霄	私焦真遙二反。霰也，昧也，暮也，夜也，一曰近大赤氣。	
s0117b105	雱	□(疋)包普岡二反。雪盛皃，大雪之盛降。	
s0117b201	䨦	上字。䨢。徒咸反。上：雨狀也。	
s0117b202	䨴	徒潰反。黒雲也，雨狀。	
s0117b203	霪	以針反。平：雨无止，猶陰也。奈加阿女也。	
s0117b301a	𩅨𩅮	二同。士今士刃二反。雨強盛也，大雨也。	
s0117b303	雲	矣君反。山川之氣也，謂騰於天上能為雨雷運也。	
s0117b304	〓	上字。	
s0117b305	靉	愛音。闇林也。	
s0117b401	靆	直⿱来日(賚)反。時靉靆其⿰日堂〻莾也，日月晻黙无光也，時不明。	
s0117b402	䨞	尤句反。雨也，舒也。	
s0117b403	𩃵	如淡反。濡也，落也，染也。	
s0117b501	霞	胡加反。平：赤雲。	
s0117b502	⿱雨髟	上字。	
s0117b701	气	玄訖反。白也，求也。	
s0117b702	氤	一隣於眞二反。	
s0117b703	氳	紆文於云二反。元氣也。	
s0117b704	氛	亦作葐雰二形。扶云敷云二反。細氣也。連字。	
s0117b801	氣	亦作炁。去既反。去：欝也，息也。	
s0117b802	愾	口既反。去：怒也。	
s0117b803	餼	氣音。饋生肉也。	
s0117b804	熂	氣音。燒墓也。	
s0117b805	忥	心音。靜也。	
s0118a101	𣅠	氣字古文。在日部。	
