# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# Tenjibon Shinsen-Jikyo (TSJ) : Rikugokan edition, Rinsen shoten edition ,National Diet Library Digital Collections and Database of Pre-Modern Japanese Works
# Version: 1.1.3
# Date: 1 January 2022
# Last update : 27 March 2022
#
# Copyright (c) 2022 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
# North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
# Data License Information and Access Rights
# License: 
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability): 
# Open access
#
# TSV format information
# ----------------------
# SJ_vol: 篇立次第, 巻1-12
# SJ_vol_leaf(svvwwx): Book(vv), leaf(ww) and recto-verso(x)
# SJ_Rinsen_p: Page(xxx) in Rinsen shoten edition
# NDL_URL_1916: 813.2-Sy968s, Rikugokan edition 1916
# NIJL_URL_micro:Database of Pre-Modern Japanese Works, National Institute of Japanese Literature, 宮内庁書陵部 書陵部蔵マイクロデジタル変換 DOI 10.20730/100290337
SJ_vol	SJ_vol_leaf	SJ_Rinsen_p	NDL_URL_813.2-Sy968s_1916	NIJL_Shoryobu_micro
巻11	s1142a	719	https://dl.ndl.go.jp/info:ndljp/pid/3438200/44	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/663
巻11	s1142b	720	https://dl.ndl.go.jp/info:ndljp/pid/3438200/45	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/664
巻11	s1143a	721	https://dl.ndl.go.jp/info:ndljp/pid/3438200/45	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/665
巻11	s1143b	722	https://dl.ndl.go.jp/info:ndljp/pid/3438200/46	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/666
巻11	#N/A	723	#N/A	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/667
巻12	#N/A	724	https://dl.ndl.go.jp/info:ndljp/pid/3438200/46	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/673
巻12	s1201a	725	https://dl.ndl.go.jp/info:ndljp/pid/3438200/47	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/675
巻12	s1201b	726	https://dl.ndl.go.jp/info:ndljp/pid/3438200/48	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/676
巻12	s1202a	727	https://dl.ndl.go.jp/info:ndljp/pid/3438200/48	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/677
巻12	s1202b	728	https://dl.ndl.go.jp/info:ndljp/pid/3438200/49	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/678
巻12	s1203a	729	https://dl.ndl.go.jp/info:ndljp/pid/3438200/49	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/679
巻12	s1203a	730	https://dl.ndl.go.jp/info:ndljp/pid/3438200/50	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/680
巻12	s1204a	731	https://dl.ndl.go.jp/info:ndljp/pid/3438200/50	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/681
巻12	s1204b	732	https://dl.ndl.go.jp/info:ndljp/pid/3438200/51	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/682
巻12	s1205a	733	https://dl.ndl.go.jp/info:ndljp/pid/3438200/51	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/683
巻12	s1205a	734	https://dl.ndl.go.jp/info:ndljp/pid/3438200/52	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/684
巻12	s1206a	735	https://dl.ndl.go.jp/info:ndljp/pid/3438200/52	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/685
巻12	s1206b	736	https://dl.ndl.go.jp/info:ndljp/pid/3438200/53	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/686
巻12	s1207a	737	https://dl.ndl.go.jp/info:ndljp/pid/3438200/53	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/687
巻12	s1207b	738	https://dl.ndl.go.jp/info:ndljp/pid/3438200/54	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/688
巻12	s1208a	739	https://dl.ndl.go.jp/info:ndljp/pid/3438200/54	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/689
巻12	s1208b	740	https://dl.ndl.go.jp/info:ndljp/pid/3438200/55	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/690
巻12	s1209a	741	https://dl.ndl.go.jp/info:ndljp/pid/3438200/55	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/691
巻12	s1209b	742	https://dl.ndl.go.jp/info:ndljp/pid/3438200/56	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/692
巻12	s1210a	743	https://dl.ndl.go.jp/info:ndljp/pid/3438200/56	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/693
巻12	s1210b	744	https://dl.ndl.go.jp/info:ndljp/pid/3438200/57	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/694
巻12	s1211a	745	https://dl.ndl.go.jp/info:ndljp/pid/3438200/57	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/695
巻12	s1211b	746	https://dl.ndl.go.jp/info:ndljp/pid/3438200/58	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/696
巻12	s1212a	747	https://dl.ndl.go.jp/info:ndljp/pid/3438200/58	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/697
巻12	s1212b	748	https://dl.ndl.go.jp/info:ndljp/pid/3438200/59	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/698
巻12	s1213a	749	https://dl.ndl.go.jp/info:ndljp/pid/3438200/59	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/699
巻12	s1213b	750	https://dl.ndl.go.jp/info:ndljp/pid/3438200/60	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/700
巻12	s1214a	751	https://dl.ndl.go.jp/info:ndljp/pid/3438200/60	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/701
巻12	s1214b	752	https://dl.ndl.go.jp/info:ndljp/pid/3438200/61	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/702
巻12	s1215a	753	https://dl.ndl.go.jp/info:ndljp/pid/3438200/61	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/703
巻12	s1215b	754	https://dl.ndl.go.jp/info:ndljp/pid/3438200/62	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/704
巻12	s1216a	755	https://dl.ndl.go.jp/info:ndljp/pid/3438200/62	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/705
巻12	s1216b	756	https://dl.ndl.go.jp/info:ndljp/pid/3438200/63	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/706
巻12	s1217a	757	https://dl.ndl.go.jp/info:ndljp/pid/3438200/63	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/707
巻12	s1217b	758	https://dl.ndl.go.jp/info:ndljp/pid/3438200/64	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/708
巻12	s1218a	759	https://dl.ndl.go.jp/info:ndljp/pid/3438200/64	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/709
巻12	s1218b	760	https://dl.ndl.go.jp/info:ndljp/pid/3438200/65	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/710
巻12	s1218b	761	https://dl.ndl.go.jp/info:ndljp/pid/3438200/65	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/711
巻12	s1219b	762	https://dl.ndl.go.jp/info:ndljp/pid/3438200/66	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/712
巻12	s1220a	763	https://dl.ndl.go.jp/info:ndljp/pid/3438200/66	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/713
巻12	s1220b	764	https://dl.ndl.go.jp/info:ndljp/pid/3438200/67	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/714
巻12	s1221a	765	https://dl.ndl.go.jp/info:ndljp/pid/3438200/67	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/715
巻12	s1221b	766	https://dl.ndl.go.jp/info:ndljp/pid/3438200/68	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/716
巻12	s1221b	767	https://dl.ndl.go.jp/info:ndljp/pid/3438200/68	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/717
巻12	s1222b	768	https://dl.ndl.go.jp/info:ndljp/pid/3438200/69	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/718
巻12	s1222b	769	https://dl.ndl.go.jp/info:ndljp/pid/3438200/69	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/719
巻12	s1223b	770	https://dl.ndl.go.jp/info:ndljp/pid/3438200/70	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/720
巻12	s1224a	771	https://dl.ndl.go.jp/info:ndljp/pid/3438200/70	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/721
巻12	s1224b	772	https://dl.ndl.go.jp/info:ndljp/pid/3438200/71	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/722
巻12	s1224b	773	https://dl.ndl.go.jp/info:ndljp/pid/3438200/71	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/723
巻12	s1225b	774	https://dl.ndl.go.jp/info:ndljp/pid/3438200/72	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/724
巻12	s1226a	775	https://dl.ndl.go.jp/info:ndljp/pid/3438200/72	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/725
巻12	s1226b	776	https://dl.ndl.go.jp/info:ndljp/pid/3438200/73	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/726
巻12	s1227a	777	https://dl.ndl.go.jp/info:ndljp/pid/3438200/73	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/727
巻12	s1227b	778	https://dl.ndl.go.jp/info:ndljp/pid/3438200/74	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/728
巻12	s1228a	779	https://dl.ndl.go.jp/info:ndljp/pid/3438200/74	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/729
巻12	s1228b	780	https://dl.ndl.go.jp/info:ndljp/pid/3438200/75	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/730
巻12	s1229a	781	https://dl.ndl.go.jp/info:ndljp/pid/3438200/75	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/731
巻12	s1229b	782	https://dl.ndl.go.jp/info:ndljp/pid/3438200/76	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/732
巻12	s1230a	783	https://dl.ndl.go.jp/info:ndljp/pid/3438200/76	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/733
巻12	s1230b	784	https://dl.ndl.go.jp/info:ndljp/pid/3438200/77	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/734
巻12	s1231a	785	https://dl.ndl.go.jp/info:ndljp/pid/3438200/77	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/735
巻12	s1231b	786	https://dl.ndl.go.jp/info:ndljp/pid/3438200/78	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/736
巻12	s1232a	787	https://dl.ndl.go.jp/info:ndljp/pid/3438200/78	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/737
巻12	s1232b	788	https://dl.ndl.go.jp/info:ndljp/pid/3438200/79	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/738
巻12	s1233a	789	https://dl.ndl.go.jp/info:ndljp/pid/3438200/79	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/739
