#	HDIC Project
#	HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
#	Songben Yupian (SYP) : (宋本玉篇) and
#			the copy in Imperial Household Agency Archives and Mausolea Department (宮内庁書陵部),
#			IIIF images provided through Keio Institute of Oriental Classics (慶應義塾大学附属研究所斯道文庫).
#
#	Version: 0.0.2
#	Date: 6 May 2024
#	Last update : 8 May 2024
#
#	Copyright (c) 2016-2024 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
#	LI Yuan (Person in charge of text data proofreading)
#	LIU Guanwei (Person in charge of image database design and implementation)
#	Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
#	North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#	Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
#	This data is based on SYP.tsv (2023-08-29), compiled by suzuki toshiya and MORIOKA Tomohiko.
#
#	Data License Information and Access Rights
#	License: 
#	Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
#	Access Rights (Availability): 
#	Open access
#
#	TSV Format information:
#	----------------------
#	Vol_radical:	volume number & radical number separated by "#", both are not zero-padded.
#	Book:	SYP is bounded to 3 parts, upper (上) = a, middle (中) = b, and lower (下) = c.
#	Leaf:	Leaf number printed on the center of the leaf.
#	Recto-verso:	a is for the right side of the leaf, b is for the left side of the leaf (leaf, not in spread-view)
#	Radical:	UTF-8 single character of the radical
#	Keio_url:	URL of manifest.json, 3 manifest.json files are provided for each book
#	Page_iiif:	page number under specified IIIF manifest
#
#	Regular expression for each column:
#	----------------------
#	Vol_radical:	v[1-9][0-9]*{1,3}#[1-9][0-9]*{1,3}
#	Book:	[abc]
#	Leaf:	[0-9]{3}
#	Recto-verso:	[ab]
#	Radical:	.
#	Keio_url:	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-00[123]/manifest.json
#	Page_iiif:	[0-9]{3}
#
#	This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 22K12719.
#
Vol_radical	Book	Leaf	Recto-verso	Radical	Keio_url	Page_iiif
v27#425	c	058	b	糸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	059
v27#425	c	059	a	糸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	059
v27#425	c	059	b	糸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	060
v27#426	c	059	b	系	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	060
v27#427	c	059	b	素	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	060
v27#427	c	060	a	素	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	060
v27#428	c	060	a	絲	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	060
v27#429	c	060	a	黹	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	060
v27#430	c	060	a	率	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	060
v27#431	c	060	a	索	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	060
v28#432	c	060	b	巾	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	061
v28#432	c	061	a	巾	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	061
v28#432	c	061	b	巾	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	062
v28#432	c	062	a	巾	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	062
v28#433	c	062	a	市	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	062
v28#434	c	062	a	帛	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	062
v28#435	c	062	a	衣	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	062
v28#435	c	062	b	衣	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	063
v28#435	c	063	a	衣	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	063
v28#435	c	063	b	衣	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	064
v28#435	c	064	a	衣	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	064
v28#435	c	064	b	衣	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	065
v28#435	c	065	a	衣	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	065
v28#436	c	065	a	裘	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	065
v28#437	c	065	a	卩	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	065
v28#437	c	065	b	卩	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	066
v28#438	c	065	b	印	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	066
v28#439	c	065	b	𠨍	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	066
v28#440	c	065	b	辟	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	066
v28#441	c	065	b	茍	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	066
v28#442	c	065	b	勹	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	066
v28#442	c	066	a	勹	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	066
v28#443	c	066	a	包	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	066
v29#444	c	067	a	長	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	067
v29#445	c	067	a	𠤎	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	067
v29#446	c	067	a	匕	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	067
v29#447	c	067	b	比	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	068
v29#448	c	067	b	从	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	068
v29#449	c	067	b	乑	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	068
v29#450	c	067	b	共	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	068
v29#451	c	067	b	異	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	068
v29#452	c	067	b	史	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	068
v29#453	c	068	a	支	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	068
v29#454	c	068	a	𠬪	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	068
v29#455	c	068	a	帇	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	068
v29#456	c	068	a	聿	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	068
v29#457	c	068	b	書	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#458	c	068	b	隶	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#459	c	068	b	臤	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#460	c	068	b	帀	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#461	c	068	b	出	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#461	c	069	a	出	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#462	c	069	a	之	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#463	c	069	a	生	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#464	c	069	a	耑	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#465	c	069	a	毌	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#466	c	069	a	束	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	069
v29#466	c	069	b	束	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	070
v29#467	c	069	b	㯻	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	070
v29#468	c	069	b	囗	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	070
v29#468	c	070	a	囗	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	070
v29#469	c	070	a	員	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	070
v29#470	c	070	a	齊	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	070
v29#471	c	070	a	干	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	070
v29#472	c	070	a	幵	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	070
v29#473	c	070	a	片	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	070
v29#473	c	070	b	片	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	071
v29#474	c	070	b	牀	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	071
v29#475	c	070	b	毋	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	071
v29#476	c	070	b	克	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	071
v29#477	c	071	a	丿	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	071
v29#478	c	071	a	𠂆	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	071
v29#479	c	071	a	弋	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	071
v29#480	c	071	a	乁	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	071
v29#481	c	071	a	亅	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	071
v29#482	c	071	a	句	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	071
v29#482	c	071	b	句	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#483	c	071	b	丩	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#484	c	071	b	乚	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#485	c	071	b	亡	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#486	c	071	b	匸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#487	c	072	a	兂	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#488	c	072	a	旡	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#489	c	072	a	皃	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#490	c	072	a	𠑹	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#491	c	072	a	先	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#492	c	072	a	禿	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#493	c	072	a	厶	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	072
v29#494	c	072	b	單	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	073
v29#495	c	072	b	彔	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	073
v30#496	c	073	a	四	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	073
v30#497	c	073	a	叕	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	073
v30#498	c	073	a	亞	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	073
v30#499	c	073	a	五	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	073
v30#500	c	073	b	六	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#501	c	073	b	七	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#502	c	073	b	八	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#503	c	073	b	采	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#504	c	073	b	半	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#505	c	074	a	九	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#506	c	074	a	丸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#507	c	074	a	十	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#508	c	074	a	卅	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#509	c	074	a	古	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#510	c	074	a	寸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	074
v30#511	c	074	b	丈	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#512	c	074	b	皕	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#513	c	074	b	甲	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#514	c	074	b	乙	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#515	c	074	b	丙	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#516	c	074	b	丁	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#517	c	074	b	戊	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#518	c	074	b	己	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#519	c	075	a	巴	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#520	c	075	a	庚	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#521	c	075	a	辛	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#522	c	075	a	辡	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#523	c	075	a	䇂	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	075
v30#523	c	075	b	䇂	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	076
v30#524	c	075	b	桀	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	076
v30#525	c	075	b	壬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	076
v30#526	c	075	b	癸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	076
v30#527	c	075	b	子	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	076
v30#527	c	076	a	子	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	076
v30#528	c	076	a	了	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	076
v30#529	c	076	a	孨	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	076
v30#530	c	076	a	𡿮	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	076
v30#531	c	076	b	丑	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	077
v30#532	c	076	b	寅	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	077
v30#533	c	076	b	卯	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	077
v30#534	c	076	b	辰	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	077
v30#535	c	076	b	巳	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	077
v30#536	c	076	b	午	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	077
v30#537	c	076	b	未	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	077
v30#538	c	076	b	申	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	077
v30#538	c	077	a	申	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	077
v30#539	c	077	a	酉	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	077
v30#539	c	077	b	酉	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	078
v30#539	c	078	a	酉	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	078
v30#539	c	078	b	酉	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	079
v30#540	c	078	b	酋	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	079
v30#541	c	078	b	戌	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	079
v30#542	c	078	b	亥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	079
