#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   TSJ: Tenjibon Shinsen Jikyo database -- Wakun (Japanese readings)
#
#   Tenjibon Shinsen Jikyo 新撰字鏡, Tenji copy 天治本.
#   A complete manuscript of 1124 is held by the Imperial Household Archives.
#   Buddhist monk Shoju 昌住, c. 898-901.
#   A Hanzi (Chinese character) dictionary.
#
#   TSJ_wakun.tsv
#   Version: 1.1.5
#   Date published: January 17, 2026
#   Last modified: June 25, 2026
#
#   Copyright (c) 2018-2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
#   LI Yuan (Person in charge of text data proofreading)
#   LIU Guanwei (Person in charge of image database design and implementation)
#   Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#   License: Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)
#
#   Column Definitions:
# 1. tsj_id: Location in the Tenji-bon manuscript (Vol/Leaf/Side/Line/Char).
# 2. sj_w_id: Unique permanent reference ID (format: sj_w00001). 'sj' = Shinsen Jikyō, 'w' = wakun. Designed for scalability and cross-dictionary comparative research.
# 3. rinsen_loc: Reference to the Rinsen Shoten Shinsen Jikyō facsimile edition (1967).
# 4. entry_text: Headword as it appears in the Tenji-bon, including single characters, compounds, and variant forms.
# 5. entry_type: Classification of the headword based on its structure (single_char, compound, or variant).
# 6. def_manyogana: Wakun in Man'yōgana (Tenji-bon). Marks: □ (illegible), ( ) (supplement), # (Kyōwa-bon variant). Blank if absent in Tenji-bon.
# 7. reading_kana_kanji: Katakana and Kanji notation (historical orthography) based on the Kyoto University Index (1975).
# 8. kyowa_entry_text: Headword as it appears in the Kyōwa-bon manuscript.
# 9. kyowa_manyogana: Wakun in Man'yōgana (Kyōwa-bon). Marked with '#' for word form differences from Tenji-bon. Blank if absent in Kyōwa-bon.
# 10. kyowa_loc: Location identifier in the Kyōwa-bon manuscript (Folio/Side/Line/Char).
# 11. zhang_page: Page reference in Zhang & Wu, "Xin zhuan zi jing xiao zhu" 新撰字鏡校注 (Zhejiang University Press, 2024).
# 12. reading_historical_kana: Wakun in Hiragana (historical orthography) based on the Kyoto University Index (1975).
# 13. nikkoku_example_check: Status in Nikkoku (2nd Ed.).
#     ✓            = Tenji cited as example in Nikkoku; Shinsen Jikyō listed in 表記 field.
#     ✓享和本       = Kyowa cited as example in Nikkoku; Shinsen Jikyō listed in 表記 field.
#     日国表記未収   = Nikkoku entry exists but Shinsen Jikyō not listed in 表記 field.
#     listed        = Shinsen Jikyō listed in 表記 field but not cited as example.
#     pending       = presence of corresponding entry in Nikkoku under investigation.
#     no entry      = confirmed absent from Nikkoku (nikkoku_id = N/A).
#     (Note: Additional reference notes, specific contexts, or textual variants may be appended to these classifications.)
# 14. nikkoku_id: Reference ID for the Nikkoku 2nd Ed. entry. Note that an ID does not guarantee the verification of citation status in Col 13.
# 15. remarks: Research notes on textual variants, reading normalization, and comments on Zhang's commentary.
# 16. pos: Part-of-speech classification of the wakun (e.g., 名詞, 動詞, 形容詞, 形容動詞, 副詞, 連語).
#
#   Abbreviations & References:
#   国語索引: 京都大学文学部国語学国文学研究室編『新撰字鏡国語索引』1958、再版臨川書店、1975.
#     (Kyoto Index): "Shinsen Jikyō Kokugo Sakuin" (Index of Japanese Readings) compiled by Kyoto University, 1975.
#   張磊校注: 張磊・吴美富『新撰字鏡校注』浙江大学出版社、2024.
#     (Zhang Lei): Zhang Lei & Wu Meifu, "Xin zhuan zi jing xiao zhu" 新撰字鏡校注 (Zhejiang University Press, 2024).
#   山田索引: 山田孝雄『新撰字鏡攷異并索引』六合館、1916.
#     (Yamada Index): Yamada Yoshio, "Shinsen Jikyō Kōi narabini Sakuin" (1916).
#   山田攷異: 山田孝雄『新撰字鏡攷異并索引』六合館、1916.
#     (Yamada Kōi): Yamada Yoshio, "Shinsen Jikyō Kōi narabini Sakuin" (1916).
#   日国: 『日本国語大辞典 第二版』小学館、2000-2002.
#     (Nikkoku): "Nihon Kokugo Daijiten" (Comprehensive Dictionary of the Japanese Language), 2nd Ed.
#
#   Acknowledgments:
#   We are grateful to the Imperial Household Archives 宮内庁書陵部 for permission to publish the decipherment text of TSJ.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422, 19H00526, 23K17500 and 25K00466.
#
#   Changelog:
#   v1.1.2 (2026-05-22):
#     - Updated col 13 (nikkoku_example_check): expanded value set with detailed descriptions (listed, pending, no entry).
#     - Revised col 15 (remarks): additional research notes incorporated from tsj_wakun20260522.xlsx.
#   v1.1.1 (2026-05-21):
#     - Added col 16 (pos): part-of-speech classification added for 3,420 of 3,828 entries.
#     - Expanded col 15 (remarks): morphological and etymological analysis notes added to 267 entries.
#     - Corrected col 7 (reading_kana_kanji) in 25 entries and col 12 (reading_historical_kana) in 8 entries.
#     - Updated col 14 (nikkoku_id) in 19 entries and col 13 (nikkoku_example_check) in 6 entries.
#     - Normalized col 11 (zhang_page): replaced 42 "#N/A" string values with blank.
#     - Corrected col 1 (tsj_id) in 3 entries (e.g., s1222a711 -> s1242a711 for sj_w03408-03409).
#     - Corrected col 4 (entry_text) and col 8 (kyowa_entry_text) in 4 entries each (e.g., 𧥶 -> 䚾 for sj_w00800-00801).
#     - Cleared all fields of sj_w00146 (reading reassigned; previously recorded as 腡 テノアヤ).
#   v1.0.1 (2026-02-10): Minor corrections to nikkoku data and textual variants.
#
tsj_id	sj_w_id	rinsen_loc	entry_text	entry_type	def_manyogana	reading_kana_kanji	kyowa_entry_text	kyowa_manyogana	kyowa_loc	zhang_page	reading_historical_kana	nikkoku_example_check	nikkoku_id	remarks	pos
s0112b604	sj_w00076	新38-64	胲	単字	足乃豆万毛止	アシノツマモト（胲）	胲	#足乃大指乃豆万毛止	03a41	28	あしのつまもと	✓つまもと	200202d88328c5FIPq81		名詞
s0112b604	sj_w00077	新38-64	胲	単字	#古牟良	コブラ（胲）	胲	古夫良	03a41	28	こぶら	✓享和本	2002019f66eef45twjlN		名詞
s0112b604	sj_w00078	新38-64	胲	単字	古牟良	コムラ（胲）	胲	#古夫良	03a41	28	こむら	listed	200201a2891eAndljo7f		名詞
s0112b701	sj_w00079	新38-71	脈	単字	血乃美知	チノミチ（脈）				28	ちのみち	listed	200202b88e06H04l49i4		名詞
s0112b704	sj_w00080	新38-74	𦞖	単字	古由	コユ（𦞖）	𦞖	古由	03a52	28	こゆ	listed	20020180d286d79Jdqhi		動詞
s0112b704	sj_w00081	新38-74	𦞖	単字	止〻布	トトフ（𦞖）	𦞖	止〻布	03a52	28	ととふ	✓	2002030bf53023ME4rg2		動詞
s0112b705a	sj_w00082	新38-75	𮌕𦝄	異体字	母〻	モモ（𮌕𦝄）	𦝄𮌕	毛〻	03a61	28	もも	日国表記未収	2002042cc0346S7LHiBM		名詞
s0112b801	sj_w00083	新38-81	𬛌	単字	宇美	ウミ（𬛌）	𬛌	#宇无	03a62	28	うみ	日国表記未収	2002006ee23bK404ffAm		名詞
s0112b801	sj_w00084	新38-81	𬛌	単字	#宇美	ウム（𬛌）	𬛌	宇无	03a62	28	うむ	listed	2002006f7cc5eXJW3as4		動詞
s0112b801	sj_w00085	新38-81	𬛌	単字	太奈肉	タナシシ（𬛌）	𬛌	太奈肉	03a62	28	たなしし	listed	200202a442177rZ086Tq		名詞
s0112b802	sj_w00086	新38-82	𫆺	単字	於止加比	オトガヒ（𫆺）	𫆺	於止加比	03a71	28	おとがひ	listed	200200a1c1fbfzEuKv5h		名詞
s0113a102	sj_w00087	新39-12	𦛛	単字	太〻牟支	タダムキ（𦛛）	𦛛	太〻牟支	03b11	29	ただむき	listed	2002029f1712Wk6sfIn8		名詞
s0113a103	sj_w00088	新39-13	⿰肉棘	単字	和支	ワキ（⿰肉棘）				29	わき	listed	2002047ed856R3rNnKyj		名詞
s0113a104	sj_w00089	新39-14	䐲	単字	阿佐礼太利	アザレタリ（䐲）	䐲	阿佐礼太利	03a72	29	あざれたり	✓あざ・れる 【・】	20020011f5d5OTnsE6Lh		動詞
s0113a104	sj_w00090	新39-14	䐲	単字	豆久佐之	ツクサシ（䐲）	䐲	豆久佐之	03a72	29	つくさし	✓	200202d118733c38zk06		形容詞
s0113a201	sj_w00091	新39-21	肌	単字	加波倍	カハベ（肌）	肌	加波戸	03a81	29	かはべ	listed	200200f488b5Q4c4408d		名詞
s0113a202	sj_w00092	新39-22	𦟛	単字	曽也加尓	ソヒヤカニ（𦟛）	𦟛	曽比也加尓	03b12	29	そひやかに	listed	20020284b4c5GJPc640u		形容動詞
s0113a202	sj_w00093	新39-22	𦟛	単字	奈太良加尓	ナダラカニ（𦟛）	𦟛	奈太良加尓	03b12	29	なだらかに	✓	2002032262baaGxIi5C5		形容動詞
s0113a202	sj_w00094	新39-22	𦟛	単字	万利〻加尓	マリリカニ（𦟛）	𦟛	万利〻加尓	03b12	29	まりりかに	listed	200203f7bf70tK3TKUoL		形容動詞
s0113a301	sj_w00095	新39-31	脪	単字	佐加奈	サカナ（脪）	脪	佐加奈	03b21	29	さかな	日国表記未収	200201b5c5b9J1L9o7wW		名詞
s0113a301	sj_w00096	新39-31	脪	単字	保志自之	ホシジシ（脪）	脪	保志自	03b21	29	ほしじし	✓	200203db9e09r8Mmzd2g		名詞
s0113a302	sj_w00097	新39-32	胜	単字	奈万久佐志	ナマグサシ（胜）	胜	奈万久佐志	03b31	29	なまぐさし	✓	200203266801Ul3O95Nx		形容詞
s0113a303	sj_w00098	新39-33	胊	単字	布久〻〻志	フクフクシ（胊）	胊	布久布久志	03b41	29	ふくふくし	listed	200203a790490gBm67Y8		名詞
s0113a401	sj_w00099	新39-41	𦙺	単字	加佐波太	カサハダ（𦙺）	𦙺	加佐波太	03b42	29	かさはだ	✓	200200ce24bb6c30J1zC		名詞
s0113a403	sj_w00100	新39-43	𦡶	単字	伊	イ（𦡶）				29	い	listed	2002002d411f5dIW0k96		名詞
s0113a404	sj_w00101	新39-44	㬹	単字	支比〻須乃須知	キビヒスノスヂ（㬹）	㬹	支比〻須乃須知	03b51	30	きびひすのすぢ	✓享和本きひひす	2002011584e9AEY8dt7l		名詞
s0113a404	sj_w00102	新39-44	㬹	単字	与保呂乃須知	ヨホロノスヂ（㬹）	㬹	与保呂乃須知	03b51	30	よほろのすぢ	✓	20020458d060B17Qsf6b	名詞（ヨホロ）＋格助詞（ノ）＋名詞（スヂ）；Head: スヂ；	名詞
s0113a501	sj_w00103	新39-51	脝	単字	久佐留	クサル（脝）	脝	#久太留	03b61	30	くさる	listed	2002013a1dfdsLD18o52		動詞
s0113a501	sj_w00104	新39-51	脝	単字	#久佐留	クタル（脝）	脝	久太留	03b61	30	くたる	listed	2002013e68deZUJURe4z		動詞
s0113a501	sj_w00105	新39-51	脝	単字	波留	ハル（脝）	脝	波留	03b61	30	はる	listed	200203746fa7XldJ9pXp		動詞
s0113a501	sj_w00106	新39-51	脝	単字	布止留	フトル（脝）	脝	布登留	03b61	30	ふとる	listed	200203b3c70c6ekE9ZMn		動詞
s0113a501	sj_w00107	新39-51	脝	単字	保止去留	ホドコル（脝）	脝	保止去	03b61	30	ほどこる	✓	200203e0e7ba2qLmmFWr	【校勘・脱字】享和本「去」の下に「留」を脱	動詞
s0113a601	sj_w00108	新39-61	膷	単字	牛乃阿豆母乃	ウシノアツモノ（膷）	⿰肉⿱⿰幺助⿺尣力	牛乃阿豆毛乃	03b71	30	うしのあつもの	no entry	N/A	名詞（ウシ）＋格助詞（ノ）＋名詞（アツモノ）；Head: アツモノ；	名詞
s0113a603	sj_w00109	新39-63	膭	単字	古江多利	コエタリ（膭）	膭⿰肉䝿	古江太利	03b72	30	こえたり	日国「こゆ」	20020180d286d79Jdqhi		動詞
s0113a701	sj_w00110	新39-71	膮⿰肉尭	異体字	爲乃肉乃阿豆毛乃	ヰノシシノアツモノ（膮）	膮⿰肉尭	爲乃肉乃阿豆毛乃	03b81	30	ゐのししのあつもの	no entry	N/A	名詞（ヰノシシ）＋格助詞（ノ）＋名詞（アツモノ）；Head: アツモノ；	名詞
s0113a703	sj_w00111	新39-73	肱	単字	可比奈	カヒナ（肱）	肱	加比奈	03b82	30	かひな	listed	200200bc0f0ccYr62ak0		名詞
s0113a801	sj_w00112	新39-81	膎	単字	布久〻〻志	フクフクシ（膎）	膎	不久不久志	04a11	30	ふくふくし	listed	200203a790490gBm67Y8		名詞
s0113a803	sj_w00113	新39-83	肺	単字	布久〻〻之	フクフクシ（肺）	肺	不久〻〻志	04a11	31	ふくふくし	listed	200203a790490gBm67Y8	【字頭】天治本・享和本ともに「脯」とするを改める	名詞
s0113b101	sj_w00114	新40-11	胞	単字	子須	コス（胞）	胞	子須	04a21	31	こす	✓	200201922626Ge71b3ln		名詞
s0113b102	sj_w00115	新40-12	𦝩	単字	久曽不久呂	クソブクロ（𦝩）	𦝩	久曽夫久呂	04a22	31	くそぶくろ	✓	2002013d99d5Tq2Mr5id		名詞
s0113b104	sj_w00116	新40-14	𦛁	単字	奈豆支	ナヅキ（𦛁）	𦠊𦛁	奈豆支	03a32	31	なづき	listed	200203219db8zWO258sS		名詞
s0113b108	sj_w00117	新40-18	膜	単字	子乃兄	コノエ（膜）	膜	子乃兄	04a31	31	このえ	✓え 【胞】	20020076b84a75f4LQI4		名詞
s0113b108	sj_w00118	新40-18	膜	単字	太奈宍	タナシシ（膜）	膜	太奈肉	04a31	31	たなしし	listed	200202a442177rZ086Tq		名詞
s0113b201	sj_w00119	新40-21	𥉍	単字	目屎	マクソ（𥉍）				31	まくそ	日国表記未収	200203ec9184jG4v3mXV		名詞
s0113b202	sj_w00120	新40-22	𦡲	単字	耳屎	ミミクソ（𦡲）				31	みみくそ	日国表記未収	20020409e7ffo2HMp779		名詞
s0114b402	sj_w00121	新42-42	𦠨	単字	奈万久佐志	ナマグサシ（𦠨）	𦠨	奈万久佐之	04a41	35	なまぐさし	listed	200203266801Ul3O95Nx		形容詞
s0114b403	sj_w00122	新42-43	脉	単字	血道	チノミチ（脉）				35	ちのみち	listed	200202b88e06H04l49i4		名詞
s0114b404	sj_w00123	新42-44	肘	単字	比知	ヒヂ（肘）	肘	比知	04a42	35	ひぢ	listed	200203846acfhv1Y9N81		名詞
s0114b501	sj_w00124	新42-51	⿰肉⿰⿱工小戈	単字	伊戸	イヘ（⿰肉⿰⿱工小戈）	⿰肉⿰赤戈	伊戸	04a32	36	いへ	日国表記未収	2002002fc9f3q3996Nxn	（誤訓）	名詞
s0114b601	sj_w00125	新42-61	脆	単字	毛呂志	モロシ（脆）	脃	毛呂志	04a51	36	もろし	listed	2002042e4ef0x3uZvk58		形容詞
s0114b602	sj_w00126	新42-62	胇	単字	布久〻〻志	フクフクシ（胇）	胇	不久不久志	04a52	36	ふくふくし	✓	200203a790490gBm67Y8		名詞
s0115a202	sj_w00127	新43-22	腜	単字	豆波利乃止支	ツハリノトキ（腜）	腜	豆波利乃登支	04a61	37	つはりのとき	✓つはり	200202dc4e0aoF3J3dv9		名詞
s0115a304	sj_w00128	新43-34	脢	単字	曽志之	ソシシ（脢）	脢	曽之志	04a62	37	そしし	listed	20020280804eKI6b429w		名詞
s0115a401	sj_w00129	新43-41	腩	単字	志布弖	シフテ（腩）	腩	志布氐	04a71	37	しふて	✓	200201f3832d18J8665W		名詞
s0115a402	sj_w00130	新43-42	胯	単字	人乃毛〻	ヒトノモモ（胯）	胯	人乃毛〻	04a72	37	ひとのもも	✓もも	2002042cc0346S7LHiBM		名詞
s0115a403	sj_w00131	新43-43	䐺	単字	宇万之	ウマシ（䐺）	䐺	宇万志	04a81	37	うまし	listed	2002006d96bdbNtNRTH5		形容詞
s0115a404	sj_w00132	新43-44	胘	単字	三介	ミゲ（胘）	胘	三介	04a82	37	みげ	✓	200203fec548xX62U5v5		名詞
s0115a404	sj_w00133	新43-44	胘	単字	三乃	ミノ（胘）	胘	三乃	04a82	37	みの	no entry	N/A		名詞
s0115a503	sj_w00134	新43-53	脰	単字	宇奈己不	ウナコブ（脰）	脰	宇奈己夫	04b11	37	うなこぶ	✓	2002006be9550CbxrQD6		名詞
s0115a503	sj_w00135	新43-53	脰	単字	宇奈志	ウナジ（脰）	脰	宇奈自	04b11	37	うなじ	listed	2002006bebb14JggR649		名詞
s0115a601	sj_w00136	新43-61	臂	単字	太〻ム支	タダムキ（臂）	臂	太〻牟支	04b21	37	ただむき	listed	2002029f1712Wk6sfIn8		名詞
s0115a603	sj_w00137	新43-63	𦣀	単字	宍乃奈万須	シシノナマス（𦣀）	𦣀	宇乎乃奈万須	04b22	37	ししのなます	no entry	N/A	名詞（シシ）＋格助詞（ノ）＋名詞（ナマス）；Head: ナマス；【校勘・誤写】享和本「宇乎」は誤、天治本が是。「𦣀」は広韻「動𦣀」（肉がうごく）、宋本玉篇「臑也」（ひぢ、柔らか等の意）。新撰字鏡「膾」とあるのによる和訓。	名詞
s0115a605	sj_w00138	新43-65	膌	単字	豆比由	ツヒユ（膌）	膌	豆比由	04b31	38	つひゆ	listed	200202cbb8ef45XH8bKX		動詞
s0115a701	sj_w00139	新43-71	𦞜	単字	波奈布志倍	ハナフシベ（𦞜）	⿰肉思	波奈布志倍	04b41	38	はなふしべ	✓	2002036a69d5npEWlq43		名詞
s0115a801	sj_w00140	新43-81	肚	単字	久曽布久留	クソブクロ（肚）	肚	久曽夫久呂	04b42	38	くそぶくろ	listed	2002013d99d5Tq2Mr5id		名詞
s0115a802	sj_w00141	新43-82	脊	単字	世奈加	セナカ（脊）	脊	世奈加	04b51	38	せなか	listed	200202658701B4oi5M9P		名詞
s0115a803	sj_w00142	新43-83	腊	単字	支太比	キタヒ（腊）	腊	支太比	04b72	38	きたひ	✓	2002010f4fdf3b0j4G5Q		名詞
s0115a804	sj_w00143	新43-84	膕	単字	宇豆阿之	ウツアシ（膕）	膕	宇豆阿志	04b52	38	うつあし	✓	20020069a1fa86mBDfea		名詞
s0115b201	sj_w00144	新44-21	肦	単字	豆万佐支	ツマサキ（肦）	肦	豆万佐支	04b61	38	つまさき	✓	200202d82b457Z4l82JK		名詞
s0115b202	sj_w00145	新44-22	腡	単字	手乃阿也	テノアヤ（腡）	腡	手乃阿也	04b71	39	てのあや	✓	200202dcd486m7ZwJY46	名詞（テ）＋格助詞（ノ）＋名詞（アヤ）；Head: アヤ；箋注本和名抄（巻2形体部）「腡　四聲字苑云腡〈落戈反、天乃阿夜〉手指文也」。	名詞
	sj_w00146													sj_w00145と重複につき削除、欠番とする。	
s0115b301a	sj_w00147	新44-31	胝𦙆	異体字	手豆牟	テツム（胝𦙆）	胝𦙆	手豆牟	04b62	39	てつむ	no entry	N/A	名詞（テ、手）＋動詞（ツム、積・詰・連用形名詞化）；Head: ツム；「𦙠」は「胝（たこ・まめ）」の異体字。「テツム」の「テ」は「手」。「ツム」は「積む（堆積する）」あるいは「詰む（硬く締まる）」の意。「手の皮膚が積み重なって厚く硬くなったもの」を指す。享和本の「ムツム」は、「テ（手）」を「ム（牟）」と誤写したものと考えられる。『日国』が「睦む」とするのは不適切である。	名詞（複合名詞）
s0115b303	sj_w00148	新44-33	脕	単字	波太奈女良介之	ハダナメラケシ（脕）	脕	波太奈女良介志	04b81	39	はだなめらけし	no entry	N/A	名詞（ハダ、肌）＋形容詞（ナメラケシ、シク活用終止形）；Head: ナメラケシ；「脕」は「澤（つや）」「肥（ふくよか）」の意。『新撰字鏡』の注記「皮理細也（皮のきめ細やかなり）」を翻訳した定義訓。「ハダ（皮）」を主語とし、「ナメラケシ（滑らか）」でその性状（きめ細かくつややか）を説明している。『楚辞』遠遊篇の「脕顔（つややかな顔）」等の用例に対応する。	連語（定義・主述関係）
s0115b304	sj_w00149	新44-34	腬	単字	於毛与之	オモヨシ（腬）	腬	於毛与和志	04b82	39	おもよし	no entry	N/A	名詞（オモ、面）＋形容詞（ヨシ、ク活用終止形）；Head: ヨシ；【衍字】享和本「和」は衍。「腬」は一般に「嘉善肉（よい肉）」の意だが、『集韻』等に別義として「面色和皃（顔色がなごやかなさま）」がある。『新撰字鏡』はこの義を採用し、注記「面和也」を「オモ（面）＋ヨシ（善・和）」と主述関係で翻訳した定義訓である。「ヨシ」は「和やかで好ましい」の意。	連語（定義・主述関係）
s0115b304	sj_w00150	新44-34	腬	単字	古比面	コヒオモ（腬）	腬	比面	04b82	39	こひおも	✓	2002019e24e0VW4V84z6	【校勘・誤写】享和本に誤脱あり	名詞
s0115b402	sj_w00151	新44-42	臀	単字		シリブサ（臀）	臀	尻不佐	05a11	39	しりぶさ	✓享和本	2002022de2478xR1rMQV		名詞
s0115b402x	sj_w00152		𦝧	単字		コナカキ（𦝧）	𦝧	古奈加支	05a12	#N/A	こなかき	listed	2002019b5b2a8HsTFn5w		名詞
s0115b404	sj_w00153	新44-44	腎	単字	牟良志(止)	ムラト（腎）	腎	牟良登	05a21	39	むらと	listed	2002041898d7jO48nptW	【校勘・誤写】天治本「志」は「止」の誤	名詞
s0115b603	sj_w00154	新44-63	膱	単字	頭垢	カシラアカ（膱）				40	かしらあか	no entry	N/A	名詞（カシラ、頭）＋名詞（アカ、垢）；Head: アカ；「膱」は本来「脯（ほじし）」や「肉敗（肉が腐る）」の意だが、ここでは「油敗（脂ぎって変質する）」の意味から転じて、「𩯈（髪の垢）」や「䐈（髪が脂で固まる）」の通用字として用いられている。『集韻』等の「髪垢」に対応し、和訓「カシラアカ（頭垢）」は、頭皮および頭髪の脂汚れ（ふけ）を指す。「頭」と「髪」の差は、漢語と和語の身体部位認識の差（カシラは髪を含む）によるものと考えられる。	名詞（複合名詞・身体語彙）
s0116a103	sj_w00155	新45-13	𩅢	単字	阿加利〻〻〻奴	アカリアカリヌ（𩅢）	⿱雨𢿙⿱雨數	阿加利阿加利奴	05a41	40	あかりあかりぬ	no entry	N/A	動詞（アカル、四段連用形）＋動詞（アカル、四段連用形）＋助動詞（ヌ、完了終止形）；Head: アカル；「撽」は「覈（核）」に通じ、事実を取り調べる（考實事）の意。「アカル」は「分（あか）る」。「アカツ（分）」の自動詞で、本来は離れる・散るの意だが、ここでは「覆いが取れて中身（実事）が離れ出る」、すなわち「露見する」「明白になる」という意で用いられている。「阿奈久留（あなぐる＝詮索する）」や「曽志留（そしる＝暴く）」という並列訓とも合致する。「アカリアカリヌ」は畳語による強調で、「すっかり露見してしまった」「完全に明るみに出た」の意。	連語（動詞句）
s0116a103	sj_w00156	新45-13	𩅢	単字	阿奈久留	アナグル（𩅢）	⿱雨𢿙⿱雨數	阿奈久留	05a41	40	あなぐる	listed	2002001bb6a489Cw8iUC		動詞
s0116a202	sj_w00157	新45-22	霣	単字	阿女布利於豆	アメフリオツ（霣）	霣隕	阿女不利於豆	05a51	40	あめふりおつ	✓ふりおつ	200203b9354fkf81r2YF	名詞（アメ、雨）＋動詞（フリ、四段連用形）＋動詞（オツ、上二段終止形）；Head: フリオツ；「霣」は気象の「雨・雷」と、落下の「隕」の両義を持つ字。『新撰字鏡』は注記に「落雨」と記し、雨が激しく落下する様子として「アメフリオツ（雨降り落つ）」と定義した。「隕（おつ）」の字義を「雨（あめ）」の動作として統合した訓である。	連語（定義・主述関係）
s0116a203	sj_w00158	新45-23	䨪	単字	豆知	ツチ（䨪）	䨪	豆知	05a52	40	つち	listed	200202d3999c9undF3yS		名詞
s0116a404	sj_w00159	新45-44	霽	単字	日波礼奴	ヒハレヌ（霽）	霽	日波礼奴	05a61	41	ひはれぬ	no entry	N/A	名詞（ヒ、日）＋動詞（ハル、下二段連用形）＋助動詞（ヌ、完了終止形）；Head: ハル；「霽」の漢籍定義は「雨止也（雨が止む）」（説文等）であり、降雨の終了（消失）を指す。対して和訓「ヒハレヌ」は「日（が）晴れぬ（てしまった）」と、雨が止んだ結果としての晴天（出現）に焦点を当てている。現象の「消失（雨止）」を「出現（日晴）」へと視点転換して翻訳し、完了の助動詞「ヌ」でその確定した状態を記述している。	連語（定義・主述関係）
s0116a601	sj_w00160	新45-61	⿱雨涔	単字	奈加阿女	ナガアメ（⿱雨涔）	⿱雨涔	奈加阿女	05a62	41	ながあめ	listed	2002031b30a51uwx5A01		名詞
s0116a701	sj_w00161	新45-71	霤	単字	阿米志太〻㐬	アメシタタル（霤）	霤	阿米志太〻留	05a71	41	あめしたたる	no entry	N/A	名詞（アメ）＋動詞（シタタル）；Head: シタタル；宋本玉篇「雨屋水流下也」。	連語（定義・主述関係）
s0116a801	sj_w00162	新45-81	霏	単字	由支不留	ユキフル（霏）	霏	由支不留	05a72	42	ゆきふる	no entry	N/A	名詞（ユキ、雪）＋動詞（フル、降）；Head: フル；説文「雨雲皃」、万象名義「雨雷皃」、広韻「雪皃」、宋本玉篇「雨雪皃」とあるが、和訓は新撰字鏡「雪降皃」を訓読したものに近い。	連語（定義・主述関係）
s0116a804	sj_w00163	新45-84	霂	単字	志久礼	シグレ（霂）	霂	志久礼	05a81	42	しぐれ	listed	200201dc43105l77b4gs		名詞
s0116a804	sj_w00164	新45-84	霂	単字	三曽礼	ミゾレ（霂）	霂	三曽礼	05a81	42	みぞれ	✓	200204037f0dyvU694RE		名詞
s0116b105	sj_w00165	新46-15	霈	単字	雨盛尓不留	アメサカリニフル（霈）	霈	雨盛不留	05b11	42	あめさかりにふる	no entry	N/A	名詞（アメ）＋形容動詞（サカリ、連用形）＋動詞（フル、四段終止形）；Head: フル；宋本玉篇「大雨也」。	連語（定義・主述関係）
s0116b203	sj_w00166	新46-23	靂	単字	雷乃不女留木	イカヅチノフメルキ（靂）	靂⿳雨𠩵力	雷乃不女留木	05a82	42	いかづちのふめるき	no entry	N/A	名詞（イカヅチ、雷）＋格助詞（ノ）＋動詞（フム、四段已然形フメ＝踏）＋助動詞（リ、完了連体形ル）＋名詞（キ、木）；Head: キ；「不女留」は「踏める」。「雷（いかづち）の踏める木」の意。古代において落雷は、雷神がその対象を「踏む」行為と認識されていた。「靂」は本来「激しい雷」の意だが、『新撰字鏡』では落雷を受けた木（霹靂木）という「物」として定義し、具体的な説明訓を施している。	連語（名詞句）
s0117a601	sj_w00167	新47-61	靄	単字	孚加利	カヲリ（靄）	靄	#牟加利	05b12	44	かをり	日国表記未収	200200c093bbGcl3a48p		名詞
s0117a601	sj_w00168	新47-61	靄	単字	#孚加利	ムカリ（靄）	靄	牟加利	05b12	44	むかり	no entry		【誤訓】	誤訓
s0117a601x	sj_w00169		⿱雨廣	単字		ナガアメ（⿱雨廣）	⿱雨廣	奈加阿女	05b21		ながあめ	日国表記未収	2002031b30a51uwx5A01		名詞
s0117a701	sj_w00170	新47-71	𩆵	単字	古作女	コサメ（𩆵）	𩆵	古佐女	05a42	45	こさめ	listed	2002018dea041vznrx7c		名詞
s0117a803	sj_w00171	新47-83	雹	単字	阿良礼	アラレ（雹）	雹⿳雨𠆢巳	阿良礼	05b22	45	あられ	✓	2002002653766EGwV1h1		名詞
s0117a803	sj_w00172	新47-83	雹	単字	志久礼	シグレ（雹）	雹⿳雨𠆢巳	志久礼	05b22	45	しぐれ	listed	200201dc43105l77b4gs		名詞
s0117b203	sj_w00173	新48-23	霪	単字	奈加阿女	ナガアメ（霪）	霪	奈我阿女	05b31	46	ながあめ	listed	2002031b30a51uwx5A01		名詞
s0118a504	sj_w00174	新49-54	䫿	単字	須〻志	スズシ（䫿）	䫿	須〻志	05b61	48	すずし	✓	2002024950f52bz5MLO7		形容詞
s0118a602	sj_w00175	新49-62	飈	単字	豆牟志加世	ツムジカゼ（飈）	飈⿰焱風⿺風云⿱飌⿰火火	豆牟志加世	05b51	48	つむじかぜ	listed	200202d90ad27GNi2ik2		名詞
s0118a701	sj_w00176	新49-71	颺	単字	豆牟志加世	ツムジカゼ（颺）	颺	豆牟自加世	05b62	48	つむじかぜ	listed	200202d90ad27GNi2ik2		名詞
