# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_main.tsv
#
# Version: 1.2.6
# Date: 11 March 2022
# Last update : 11 May 2025
#
# This file is a new version of KRM.tsv with updated specifications.
# The version number of KRM.tsv was 1.1.347, and it was last updated on March 17, 2025.
# This new version has been renamed to krm_main.tsv and will start with version 1.2.0.
#
# Copyright (c) 2022-2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# entry_id	A heading item ID formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# hanzi_id	A heading Hanzi ID consisting of a 5-digit numeric ID starting with 'S'. For some added entry items, a 'b' suffix is appended.
# kazama_location	An ID indicating K + Volume (2 digits) + Kazama Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# tenri_location	An ID indicating T + Volume (a/b/c) + Tenri Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# volume_name	Name of the volume, consisting of 10 volumes: 仏上, 仏中, 仏末本, 仏末下, 法上, 法中, 法下, 僧上, 僧中, and 僧下.
# radical_name	Hanzi name of the radical, consisting of 160 radicals ranging from 人 to 雑, used to classify Hanzi characters.
# volume_radical_index	Volume and radical number, ranging from v1#1 to v10#120, indicating the location of the entry within the text.
# hanzi_entry	Corrected hanzi are principally in the Kangxi Dictionary form. Unicode simplified characters (common-use characters, popular variants) may also be retained. Multiple-kanji headwords are separated by / (full-width slash). The abbreviation symbol "｜" is represented by "ー" (long vowel mark), with the corresponding character in parentheses.
# original_entry	Headword close to original form. Errors as is. Non-Unicode variants: IDS or ■. Like hanzi_entry, "〇" if no original-glyph headword needed.
# definition	Includes glyph annotations, pronunciation annotations, meaning annotations, Japanese readings (wakun), and other relevant notes, separated by spaces. As a general rule, character forms included in the "Kangxi Dictionary style" should be used.
#
#   Abbreviations:
#   正宗索引: 正宗敦夫編『類聚名義抄 仮名索引』日本古典全集刊行会，1939-1940
#   望月和訓集成: 望月郁子編『類聚名義抄：四種声点付和訓集成』(笠間索引叢刊44)笠間書院，1974
#   草川和訓集成: 草川昇編『五本対照類聚名義抄和訓集成』汲古書院，2000
#   西端誤写考察: 西端幸雄「類聚名義抄における誤写の考察」『訓点語と訓点資料』45，1971
#   西端誤写諸例: 西端幸雄「類聚名義抄における誤写の諸例」『訓点語と訓点資料』52，1973
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500 and 25K00466.
#
entry_id	hanzi_id	kazama_location	tenri_location	volume_name	radical_name	volume_radical_index	hanzi_entry	original_entry	definition
F00168	S00216	K01008132	Ta030132	仏上	人	v1#1	何	〇	胡歌反　ナソモ　ナソヤ　ナソ（R_）　イツクソ（LHV__）　イカニ　ナニ　イツレ　コレ　ニハカ　ニナフ　ツクル　オホセリ　カス　和カ（N）
F00169	S00217	K01008231	Ta030231	仏上	人	v1#1	如／ー（何）	〇／〇	イカン-ニ（HL_-L）
F00170	S00219	K01008241	Ta030241	仏上	人	v1#1	ー（何）／如	〇／〇	同
F00171	S00221	K01008311	Ta030311	仏上	人	v1#1	ー（何）／若	〇／〇	同
F00172	S00223	K01008321	Ta030321	仏上	人	v1#1	ー（何）／哉	〇／〇	同上
F00173	S00225	K01008331	Ta030331	仏上	人	v1#1	其／ー（何）	〇／〇	同
F00174	S00227	K01008341	Ta030341	仏上	人	v1#1	於／ー（何）	扵／〇	同
F00174b	S00227	K01008343	Ta030343	仏上	人	v1#1	奈／ー（何）	〇／〇	同
F00175	S00231	K01008411	Ta030411	仏上	人	v1#1	奈／警／ー（何）	〇／〇／〇	イカムニ
F00176	S00234	K01008421	Ta030421	仏上	人	v1#1	不／奈／［何］	〇／〇／〇	ナムトモセス
F00177	S00236	K01008431	Ta030431	仏上	人	v1#1	云／何	〇／〇	イカム　イカムシテカ　イカナルヲカ　コヽニナソ（HH___）
F00178	S00238	K01008511	Ta030511	仏上	人	v1#1	ー（何）／人	〇／〇	ナニヒトソ（LH___）
F00179	S00240	K01008521	Ta030521	仏上	人	v1#1	ー（何）／因	〇／囙	ナニヽヨテカ
F00180	S00242	K01008531	Ta030531	仏上	人	v1#1	ー（何）／緣	〇／縁	同
F00181	S00244	K01008541	Ta030541	仏上	人	v1#1	ー（何）／以	〇／〇	タレヲモテカ（HH____）　ナニヲモテカ
F00182	S00246	K01008611	Ta030611	仏上	人	v1#1	ー（何）／以／故	〇／〇／〇	◉何「ヲ」以「ノ」故「ニ」
F00183	S00249	K01008621	Ta030621	仏上	人	v1#1	ー（何）／須	〇／〇	ナスレソ
F00184	S00251	K01008631	Ta030631	仏上	人	v1#1	ー（何）／為	〇／〇	同上　イカムカセン
F00185	S00253	K01008641	Ta030641	仏上	人	v1#1	幾／ー（何）	〇／〇	イクソハク
F00186	S00255	K01008711	Ta030711	仏上	人	v1#1	ー（何）／焉	〇／〇	イツレ（LHV_）
F00187	S00257	K01008721	Ta030721	仏上	人	v1#1	如／之／ー（何）	〇／〇／〇	イカム
F00188	S00260	K01008731	Ta030731	仏上	人	v1#1	無／ー（何）	〇／〇	イクハクモナシ（LL_____）　又所名
F00189	S00262	K01008741	Ta030741	仏上	人	v1#1	其／如／何／予／ー（何）	〇／〇／〇／〇／〇	◉其「レ」如何「イカムカ」予「ヲセム」
F00190	S00267	K01008810	Ta030810	仏上	人	v1#1	⿰亻哥	〇	ツカヒ人
F00191	S00268	K01008820	Ta030820	仏上	人	v1#1	伺	〇	司（L）笥（R）二音　和平　ウカヽウ（HHHL）　サフラフ
F00192	S00269	K01008830	Ta030830	仏上	人	v1#1	侗	〇	通音　又同（L）音　大也　直也　イタム（LL_）
F00193	S00270	K01008840	Ta030840	仏上	人	v1#1	倜	〇	音惕　タマヽヽ
F00194	S00271	K01009111	Ta031111	仏上	人	v1#1	侚／伨	〇／〇	二正　詞駿（R）反　モトム（LLH）　イトナム（LLHL）　シタカフ　トナフ（HHL）　ツヒニ　和受ン　ホロホス　トシ　イソク（LSHV）　タヽ　クソク
F00195	S00273	K01009140	Ta031140	仏上	人	v1#1	𠋹	〇	或
F00196	S00274	K01009210	Ta031210	仏上	人	v1#1	佝	〇	搆（R）「コウ」音　欲也　俳也　優也　向二正
F00197	S00275	K01009220	Ta031220	仏上	人	v1#1	仢	〇	雹斫（S）「シヤク」二音　亘約反　流星也
F00198	S00276	K01009230	Ta031230	仏上	人	v1#1	伆	〇	音吻　又武弗反　ソムク
F00199	S00277	K01009240	Ta031240	仏上	人	v1#1	⿰亻向	〇	俗向字
F00200	S00278	K01009310	Ta031310	仏上	人	v1#1	佰	〇	◎佰（SV）「ハク」　音階　一百也　*モヽ　モヽチ
F00201	S00279	K01009320	Ta031320	仏上	人	v1#1	伯	㑑	音百「ハク」　カミ　ナカシ
F00202	S00280	K01009331	Ta031331	仏上	人	v1#1	阿／ー（伯）	〇／〇	ヲチ
F00203	S00282	K01009340	Ta031340	仏上	人	v1#1	⿰亻旧	〇	俗𢡚𢡖字今〻
F00204	S00283	K01009410	Ta031410	仏上	人	v1#1	仇	〇	音裘（L）　タクヒ　トモ　ヤカラ　カタキ　アタ　トモカラ　*アシ　ノフ
F00205	S00284	K01009430	Ta031430	仏上	人	v1#1	𠆩	〇	音泛　カロシ　ユカム　*ヒロシ
F00206	S00285	K01009440	Ta031440	仏上	人	v1#1	仉	〇	掌音　人姓
F00207	S00286	K01009510	Ta031510	仏上	人	v1#1	⿰亻七	〇	俗叱字
F00208	S00287	K01009520	Ta031520	仏上	人	v1#1	伍	〇	音五（HV）　五人也　イツヽ　ナラフ（__L）　*ツラ　*ツラナル　トモ　トモカラ　マシフ
F00209	S00288	K01009540	Ta031540	仏上	人	v1#1	俉	〇	ツラナレリ　トモ　ミシカシ
F00210	S00289	K01009611	Ta031611	仏上	人	v1#1	伉／伔	〇／〇	苦浪反　呉音掌　ヒトシ　ナラフ　カタキ　タクラフ　アタ　アク　カシコシ　タフ
F00211	S00291	K01009641	Ta031641	仏上	人	v1#1	⿰亻⿱𠂉凡／■／■	〇／zihai-007606／〇	三俗
F00212	S00294	K01009711	Ta031711	仏上	人	v1#1	伉／儷	沆／〇	物ノコノミスルナリ　ーー匹偶　トコロアラハシ　下音麗　ナラフ（__LV）　ヒトシ　タクヒ　トモカラ　ツラヌ　ツラヌク　ヨハシ　ヨル　マナフ
F00213	S00296	K01009810	Ta031810	仏上	人	v1#1	儷	〇	俗
F00214	S00297	K01009820	Ta031820	仏上	人	v1#1	㒧	〇	或
F00215	S00298	K01009831	Ta031831	仏上	人	v1#1	㐾／㐳	〇／〇	二俗兀字　五骨反
F00216	S00300	K01009840	Ta031840	仏上	人	v1#1	仡	〇	吃（S）迄（S）二音　イサム（LLH）　ヲソクレタリ（LLV_L__）　又魚訖反
F00217	S00301	K01010110	Ta032110	仏上	人	v1#1	㐹	⿰亻⿱丷乙	正
F00218	S00302	K01010120	Ta032120	仏上	人	v1#1	优	〇	タスク
F00219	S00303	K01010130	Ta032130	仏上	人	v1#1	㐾	〇	モテアソフ
F00220	S00304	K01010140	Ta032140	仏上	人	v1#1	俒	〇	音困（R）　マタシ
F00221	S00305	K01010210	Ta032210	仏上	人	v1#1	⿰亻皃	〇	同
F00222	S00306	K01010220	Ta032220	仏上	人	v1#1	𠉵	〇	ウツス
F00223	S00307	K01010230	Ta032230	仏上	人	v1#1	侻	〇	他活（S）反　可　ヨシ（LH）
F00224	S00308	K01010240	Ta032240	仏上	人	v1#1	侁	〇	詵（L）「シン」音　往来皃　ー〻行声〻
F00225	S00309	K01010310	Ta032310	仏上	人	v1#1	侊	〇	音光（L）又觥　小器
F00226	S00310	K01010320	Ta032320	仏上	人	v1#1	⿰亻充	〇	俗充字
F00227	S00311	K01010331	Ta032331	仏上	人	v1#1	⿰亻尭／僥	⿰亻尭／〇	音堯（LV）　ミシカシ　ヒキナリ
F00228	S00313	K01010411	Ta032411	仏上	人	v1#1	ー（僥）／倖	〇／〇	サイハヒ　下音幸（H）　婞或　サイハヒ
F00229	S00315	K01010431	Ta032431	仏上	人	v1#1	倖／倖β	〇／〇	二正
F00230	S00317	K01010440	Ta032440	仏上	人	v1#1	⿰亻兜	〇	俗兜字
F00231	S00318	K01010510	Ta032510	仏上	人	v1#1	俛	〇	音免　フス（LH）　ウツフス　ツトム　イタリ　タル（LH）　ヒサマツク　ナマシヒ　アフク（HH_）　*アク
F00232	S00319	K01010531	Ta032531	仏上	人	v1#1	俯／ー（俛）	〇／〇	フシアフク　上音府（H）　フス　フシトコロ　イタル　タル　ハシメ
F00233	S00321	K01010611	Ta032611	仏上	人	v1#1	俯／仰	〇／〇	ワレニモアラス（LHH____）　フシアフク（LH_HLV）　下魚（LV）掌（H）反　アフク（HHLV）　タノム　ノタマフ　ヲホス　ネムコロ　和カウ
F00234	S00323	K01010641	Ta032641	仏上	人	v1#1	俛／ー（仰）	〇／〇	フシアフク（LHH__）
F00235	S00325	K01010711	Ta032711	仏上	人	v1#1	端／ー（仰）	〇／〇	ヒタヲモムキ（LLLH__）
F00236	S00327	K01010720	Ta032720	仏上	人	v1#1	儳	⿰亻⿱免免	音巉　ヨシ　トヽノフ　タヒニ　*ウコナハラス
F00237	S00328	K01010741	Ta032741	仏上	人	v1#1	儳／儳	⿰亻⿱免免／〇	上俗下正
F00238	S00330	K01010811	Ta032811	仏上	人	v1#1	儳／和	⿰亻⿱免免／〇	サカシラ
F00239	S00332	K01010821	Ta032821	仏上	人	v1#1	ー（儳）／言	〇／〇	同
F00240	S00334	K01010831	Ta032831	仏上	人	v1#1	僶／僶	⿰亻罒电／〇	下正　亡（LV）忍（HV）反　ツトム　アフク（LHLV）
F00241	S00336	K01011111	Ta033111	仏上	人	v1#1	傀／儡	〇／〇	賄礧「ライ」二音　クヽツ　上又古（HV）靡反　大也　クヽツ　ミニクシ　*タヽハシ　ユタカナリ　下クヽツ　ヤフル
F00242	S00338	K01011211	Ta033211	仏上	人	v1#1	𧝛／𠐦	〇／〇	又俗懷字
F00243	S00340	K01011221	Ta033221	仏上	人	v1#1	𠐤／𧝛／𠎺	〇／〇／〇	五或
F00244	S00343	K01011241	Ta033241	仏上	人	v1#1	傀／儡／師	〇／〇／〇	クヽツマワシ（LLVH___）
F00245	S00346	K01011311	Ta033311	仏上	人	v1#1	ー（傀）／ー（儡）／子	〇／〇／〇	クヽツ（LLVH）
F00246	S00349	K01011321	Ta033321	仏上	人	v1#1	⿰亻豈	〇	俗
F00247	S00350	K01011322	Ta033322	仏上	人	v1#1	傀	〇	或
F00248	S00351	K01011323	Ta033323	仏上	人	v1#1	𠐞	〇	俗儡字
F00249	S00352	K01011340	Ta033340	仏上	人	v1#1	佦	〇	カト石
F00250	S00353	K01011410	Ta033410	仏上	人	v1#1	𠐤	〇	或瑰字
F00251	S00354	K01011420	Ta033420	仏上	人	v1#1	儇	〇	譞二正　火縁反　智也　恵也　トシ　ツヨシ
F00252	S00355	K01011440	Ta033440	仏上	人	v1#1	佃	〇	音田　又同年反　ツクリタ
F00253	S00356	K01011510	Ta033510	仏上	人	v1#1	伷	〇	紂書反　糸也　進也
F00254	S00357	K01011520	Ta033520	仏上	人	v1#1	𠌃	⿰亻㽞	力救反
F00255	S00358	K01011530	Ta033530	仏上	人	v1#1	僤	〇	憚音　ウコク　ハラハラ　疾也
F00256	S00359	K01011541	Ta033541	仏上	人	v1#1	侽／㑲	〇／〇	二俗　諵南二正　女感反　又音男
F00257	S00361	K01011620	Ta033620	仏上	人	v1#1	俾	〇	音庇「ヒ」　セシム　シム　イカシ　コヒネカフ　シタカフ　ツカフ（HH_）　アタフ　ヲヨフ　アマネシ　モト　アツシ（HH_）　又普米反
F00258	S00362	K01011710	Ta033710	仏上	人	v1#1	𠉶	〇	必弭（HV）普米反　𢔌正
F00259	S00363	K01011720	Ta033720	仏上	人	v1#1	偶	〇	音藕（HV）　タマサカ（HH__）　タマヽヽ　タクヒ（LLVL）　トモ　ヒトコロヘリ　*トモカラ
F00260	S00364	K01011740	Ta033740	仏上	人	v1#1	伸	〇	音真　ノフ　ノヒス（LHV_）　ノヒアカル
F00261	S00365	K01011811	Ta033811	仏上	人	v1#1	欠／ー（伸）	〇／〇	アクヒノヒス（___LLVH）
F00262	S00367	K01011820	Ta033820	仏上	人	v1#1	𠇺	〇	「在下」　俗狎〈正〉　胡甲反　習
F00263	S00368	K01011830	Ta033830	仏上	人	v1#1	仲	〇	厨諷反　ナカ（LH）　ナカヽヽ　ムナシ　ナカス　シツカナリ
F00264	S00369	K01012110	Ta034110	仏上	人	v1#1	⿰亻串	〇	クヒ
F00265	S00370	K01012120	Ta034120	仏上	人	v1#1	⿰亻箄	〇	俗捭正　北買反
F00266	S00371	K01012130	Ta034130	仏上	人	v1#1	偲	〇	七材（L）反　ヲヽ　シタフ　サイ
F00267	S00372	K01012140	Ta034140	仏上	人	v1#1	⿰亻忍	〇	音刃（RV）　シノフ
F00268	S00373	K01012210	Ta034210	仏上	人	v1#1	偎	〇	隅（H）音　國名
F00269	S00374	K01012220	Ta034220	仏上	人	v1#1	偎	⿰亻⿳田冖&CDP-8CC6;	受〔愛〕
F00270	S00375	K01012230	Ta034230	仏上	人	v1#1	倮	〇	力果（H）反　又作躶裸　或作羸字　アカハタカ　ハタカナリ　アラハ
F00271	S00376	K01012310	Ta034310	仏上	人	v1#1	⿰亻⿱囙心	〇	（無）
F00272	S00377	K01012320	Ta034320	仏上	人	v1#1	𪜭	〇	カル
F00273	S00378	K01012330	Ta034330	仏上	人	v1#1	傫	〇	力追「ツイ」反　垂也　又磊音
F00274	S00379	K01012340	Ta034340	仏上	人	v1#1	儽	〇	正　カサナル
F00275	S00380	K01012410	Ta034410	仏上	人	v1#1	⿰亻櫐	〇	カサヌ
F00276	S00381	K01012420	Ta034420	仏上	人	v1#1	傗	〇	俗𤠕正　畜音　又許究反
F00277	S00382	K01012430	Ta034430	仏上	人	v1#1	仾	〇	音提（LV）　カタフク（LLHVL）　タル（LH）　トシ　ミシカシ　タヒラカニ　トモ　ヒク　トキ　和テイ
F00278	S00383	K01012511	Ta034511	仏上	人	v1#1	𠇣／𠍪／⿰亻⿹弓人／⿰亻⿱⿹弓人心／⿰亻⿱弓心	〇／〇／〇／〇／〇	五俗
F00279	S00388	K01012531	Ta034531	仏上	人	v1#1	低	〇	正
F00280	S00389	K01012532	Ta034532	仏上	人	v1#1	■	⿰亻⿱⿰&CDP-8CBD;𠃌心	今
F00281	S00390	K01012540	Ta034540	仏上	人	v1#1	仾	■	俗歟
F00282	S00391	K01012610	Ta034610	仏上	人	v1#1	⿰亻劦	〇	俗協字
F00283	S00392	K01012620	Ta034620	仏上	人	v1#1	仂	〇	音力　又力得反　今為力字　ツトム
F00284	S00393	K01012640	Ta034640	仏上	人	v1#1	⿰亻刀	〇	俗初字
F00285	S00394	K01012710	Ta034710	仏上	人	v1#1	仞	〇	音刃（RV）「シム」　一尋也　七尺也　八尺也　ヒロ　ミツ（LH）　アソフ　ヒロサ　ノホル　タカシ　アラカフ
F00286	S00395	K01012740	Ta034740	仏上	人	v1#1	⿰亻丒	〇	俗■（釼?）字歟
F00287	S00396	K01012810	Ta034810	仏上	人	v1#1	⿲亻刃刃	〇	所飲（R）反
F00288	S00397	K01012820	Ta034820	仏上	人	v1#1	㑳	〇	媰二正　側究反　妊娠也
F00289	S00398	K01012830	Ta034830	仏上	人	v1#1	⿰亻⿱刃刃	〇	俗通　𥘸〔壯〕救反
F00290	S00399	K01012840	Ta034840	仏上	人	v1#1	代	〇	音逮　ヨ（H）　ヨヽ（H_）　カフ（HL）　カハル（HHL）　カハルヽヽヽ　シロ
F00291	S00400	K01013121	Ta035121	仏上	人	v1#1	ー（代）／〻（代）	〇／〇	ヨヽ
F00292	S00402	K01013131	Ta035131	仏上	人	v1#1	更／ー（代）	〇／〇	カハルヽヽヽ
F00293	S00404	K01013141	Ta035141	仏上	人	v1#1	中／ー（代）	〇／〇	ナカコロ
F00294	S00406	K01013210	Ta035210	仏上	人	v1#1	貸	〇	他代（R）反　カル　カス
F00295	S00407	K01013221	Ta035221	仏上	人	v1#1	𠏞／⿱代日	■／■	二俗　上*カチ　*ツイノフ
F00296	S00409	K01013231	Ta035231	仏上	人	v1#1	⿳伐二貝／⿳伐工目／⿳伐工日	〇／〇／〇	三俗　𧸐正
F00297	S00412	K01013310	Ta035310	仏上	人	v1#1	⿱代至	〇	左臂單身也
F00298	S00413	K01013321	Ta035321	仏上	人	v1#1	⿳代■心／⿲亻⿱■貝■	〇／〇	二俗　貣正　他得從人求也
F00299	S00415	K01013340	Ta035340	仏上	人	v1#1	黛	〇	音代　マユスミ　*マユカキ
F00300	S00416	K01013410	Ta035410	仏上	人	v1#1	帒	〇	音門　フクロ
F00301	S00417	K01013420	Ta035420	仏上	人	v1#1	袋	〇	俗
F00302	S00418	K01013430	Ta035430	仏上	人	v1#1	侙	〇	恜二正　勅音　慎也
F00303	S00419	K01013440	Ta035440	仏上	人	v1#1	伐	〇	音筏　ウツ（LH）　キル　ホコル（HH_）　ソホコル（HHV__）　トル（LH）　コル
F00304	S00420	K01013520	Ta035520	仏上	人	v1#1	俴	〇	踐（H）音　又似翦反　淺
F00305	S00421	K01013530	Ta035530	仏上	人	v1#1	⿰亻裁	〇	俗裁字
F00306	S00422	K01013540	Ta035540	仏上	人	v1#1	⿰亻感	〇	（無）
F00307	S00423	K01013610	Ta035610	仏上	人	v1#1	⿰亻韯	〇	俗纎字
F00308	S00424	K01013620	Ta035620	仏上	人	v1#1	岱	⿱伐山	ヲカ
F00309	S00425	K01013630	Ta035630	仏上	人	v1#1	𢘋	⿱伐心	他則反　失常
F00310	S00426	K01013640	Ta035640	仏上	人	v1#1	伏	〇	音服（S）　フス（LH）　カクス-ル（LHL-_）　ウツフス（HH__）　シタカフ　ヤム（HL）　*ハラハフ　フルマヒ　*タカヒメ　*フシメ　*クタル
F00311	S00427	K01013721	Ta035721	仏上	人	v1#1	㑀／伕	〇／〇	二俗
F00312	S00429	K01013731	Ta035731	仏上	人	v1#1	伏／手	〇／〇	ツマサク（HH__）
F00313	S00431	K01013741	Ta035741	仏上	人	v1#1	伏／突	〇／𥥛	ヨコハキ
F00314	S00433	K01013810	Ta035810	仏上	人	v1#1	㐲	〇	ヨル
F00315	S00434	K01013821	Ta035821	仏上	人	v1#1	⿰亻叐／仸	⿰亻叐／〇	下正（HV）　音夭　尪也
F00316	S00436	K01013830	Ta035830	仏上	人	v1#1	佚	〇	逸音　アヤマチ　サカリ
F00317	S00437	K01013840	Ta035840	仏上	人	v1#1	体	〇	歩本反　俗又千内反　獄名
F00318	S00438	K01014110	Ta036110	仏上	人	v1#1	倴	〇	俗奔字
F00319	S00439	K01014121	Ta036121	仏上	人	v1#1	侉／⿰亻⿱大于	〇／〇	巨佐（R）反　怯也　倄也　病也　訶也　烏佐（R）反　病詞　アフトコフ（HHH__）
F00320	S00441	K01014140	Ta036140	仏上	人	v1#1	⿰亻⿱𠆢亏	〇	（無）
F00321	S00442	K01014210	Ta036210	仏上	人	v1#1	⿰亻⿱大鳥	〇	未詳
F00322	S00443	K01014220	Ta036220	仏上	人	v1#1	仗	〇	音杖（R）　ウツハモノ　タノム　ヨル　*クタル
F00323	S00444	K01014241	Ta036241	仏上	人	v1#1	𠆸／伎	〇／𠇞	渠倚（H）反　藝也　女樂作　妓技通　*シワサ　*アシ　タクミ　コロス　カフル
F00324	S00446	K01014320	Ta036320	仏上	人	v1#1	仯	〇	扶教（R）反　ー〻了〻也
F00325	S00447	K01014330	Ta036330	仏上	人	v1#1	𠈱	〇	俗沙字
F00326	S00448	K01014340	Ta036340	仏上	人	v1#1	侇	〇	音夷　阝〻
F00327	S00449	K01014411	Ta036411	仏上	人	v1#1	僟／僟	⿰亻㡬／〇	幾（L）音　精也
F00328	S00451	K01014420	Ta036420	仏上	人	v1#1	佼	〇	音交（L）　クラフ　アカス
F00329	S00452	K01014430	Ta036430	仏上	人	v1#1	𪜳	〇	俗眠冥字　瞑本
F00330	S00453	K01014441	Ta036441	仏上	人	v1#1	俲／傚	〇／〇	音力兩　ナラフ（LLH）　マナフ（HHLV）
F00331	S00455	K01014510	Ta036510	仏上	人	v1#1	倣	〇	音力兩（H）反　ナラフ　ナスラフ（ス-ソ）
F00332	S00456	K01014520	Ta036520	仏上	人	v1#1	傲	〇	五到反　呉音号　ホコル（HHL）　慠〈或〉　ナラフ　カタトル　ヲコル（HHVL）　サハカシ　シタカフ　ヨル　俗⿻乚⿳一口彐
F00333	S00457	K01014611	Ta036611	仏上	人	v1#1	儌／儌	■／⿲亻⿱白反攵	又作僥憿　ユク　ヌク（HL）　ヌキツ　サイキル　サヽク
F00334	S00459	K01014630	Ta036630	仏上	人	v1#1	微	〇	无歸反　妙也　細也　無也　非也　好也
F00335	S00460	K01014710	Ta036710	仏上	人	v1#1	⿰亻⿰⿱山糸攵	〇	俗徽字　暉音
F00336	S00461	K01014720	Ta036720	仏上	人	v1#1	⿰亻⿰⿱山黒攵	〇	三皮反　煩也
F00337	S00462	K01014730	Ta036730	仏上	人	v1#1	儆	〇	警二正　憼或　音競　ツヽシム（LHHL）　イマシム（LLHL）　イヤシム
F00338	S00463	K01014740	Ta036740	仏上	人	v1#1	𠊷	〇	音稚　會
F00339	S00464	K01014810	Ta036810	仏上	人	v1#1	⿰亻政	〇	俗政字
F00340	S00465	K01014820	Ta036820	仏上	人	v1#1	㒈	〇	許鑑反
F00341	S00466	K01014831	Ta036831	仏上	人	v1#1	⿰亻𠦑／俶	〇／〇	下正　昌六反　ハシメ　サカリニ
F00342	S00468	K01015111	Ta037111	仏上	人	v1#1	𠌰／𠌰／𠌰	⿰亻既／⿰亻既／⿰亻旣	上今　中俗　下正　音漑　ハケム
F00343	S00471	K01015130	Ta037130	仏上	人	v1#1	儕	〇	任〔仕〕皆（L）反　トモカラ（HHHVH）　ヒトシ　タクヒ　*ワナミ
F00344	S00472	K01015210	Ta037210	仏上	人	v1#1	⿰亻𪰎	〇	俗歟
F00345	S00473	K01015221	Ta037221	仏上	人	v1#1	傔／傔	■／■	下今　詰焰反　シタカフ　イマシム　タユ
F00346	S00475	K01015241	Ta037241	仏上	人	v1#1	⿰亻豦／⿰亻豦／⿰亻⿸广⿱旲力	■／■／〇	並俗遽字
F00347	S00478	K01015310	Ta037310	仏上	人	v1#1	𠐁	〇	俗蒙字
F00348	S00479	K01015320	Ta037320	仏上	人	v1#1	像	〇	音象（H）「シヤウ」　カタチ（HH_）　カタトル-ハサム　カタシロ　マタリ（HLL）　ノトル　ヲモヒヤル
F00349	S00480	K01015341	Ta037341	仏上	人	v1#1	想／ー（像）	〇／〇	ヲモヒヤル（LHH__）
F00350	S00482	K01015410	Ta037410	仏上	人	v1#1	𠌮	〇	音庶　逮也　之車反　儸也
F00351	S00483	K01015420	Ta037420	仏上	人	v1#1	儦	〇	彼苗（LV）反　武也　行也
F00352	S00484	K01015430	Ta037430	仏上	人	v1#1	傏	〇	堂音
F00353	S00485	K01015440	Ta037440	仏上	人	v1#1	⿰亻㦄	〇	ウルフ
F00354	S00486	K01015511	Ta037511	仏上	人	v1#1	傭／傭	〇／⿰亻⿸虍用	下俗　ツクノフ　ヒトシ　サツク　アタヒ　アキオフ　音容　ナホシ　又𦟛同　和又ヨウ（N_）
F00355	S00488	K01015530	Ta037530	仏上	人	v1#1	俄	〇	音莪（LV）　ニハカニ（LH__）　シハラク（LHV__）　スミヤカニ（LLH__）　カタフク（LLHV_）　タチマチ　ツラヌ（HH_）　シハラクアリテ　ナヽメナリ　ノフ　アタフ
F00356	S00489	K01015621	Ta037621	仏上	人	v1#1	⿵戊⿳日一月／⿲亻豈■／⿰亻■／⿰亻⿹戈■／⿲亻⿱土小■／⿲亻赤頁／𠑯	〇／〇／〇／〇／〇／〇／⿲亻⿱土非頁	七俗
F00357	S00496	K01015640	Ta037640	仏上	人	v1#1	蹙	蹙β	今
F00358	S00497	K01015711	Ta037711	仏上	人	v1#1	伶／俜	〇／⿰亻⿱中丂	又作跉跰　上音零「レイ」　下普丁（L）反　*サスラフ（HH__）　和リヤフ（_N_）
F00359	S00499	K01015730	Ta037730	仏上	人	v1#1	俜	〇	同　ツカヒ　サスラフ　和ヒヤウ（LL-N-L）
F00360	S00500	K01015741	Ta037741	仏上	人	v1#1	伶／仃	〇／〇	サスラフ（HHHL）
F00361	S00502	K01015811	Ta037811	仏上	人	v1#1	伶／倫	〇／〇	二音靈（L）隣　樂人　下タクヒ（LLVL）　モトム　トモカラ（HHHV_）　*トモ（HH）　ナラフ（HHLV）　*タクラフ　ヒトシ　ノリ　*シタフ　和リン
F00362	S00504	K01015840	Ta037840	仏上	人	v1#1	佮	〇	俗狎字歟　𡇞音　アハス
F00363	S00505	K01016110	Ta038110	仏上	人	v1#1	⿰亻⿱合王	〇	觜踰反
